#time,msd
5632.0,419924.1403514254
5636.0,420079.194872738
5640.0,419735.82633869135
5644.0,422495.5123286552
5648.0,424514.5298568794
5652.0,421937.7567173648
5656.0,425692.01309848245
5660.0,426288.21903383563
5664.0,428961.61285116774
5668.0,430329.09610421816
5672.0,431075.64452084055
5676.0,431704.52296264004
5680.0,432153.6007067914
5684.0,431438.4934110415
5688.0,433296.73291277443
5692.0,431831.0496282942
5696.0,434469.58202291804
5700.0,431642.572539831
5704.0,428944.03663961415
5708.0,426364.73172190925
5712.0,427379.92961905996
5716.0,426202.1005066447
5720.0,426791.8719578044
5724.0,426003.81867412315
5728.0,424573.2469571363
5732.0,420213.71375781856
5736.0,420301.7216404329
5740.0,421206.2336192495
5744.0,421069.0841484083
5748.0,417688.67776355374
5752.0,418098.4485055401
5756.0,420296.8114164189
5760.0,420436.84029832314
5764.0,418146.6586586195
5768.0,415911.9396505088
5772.0,416075.5772835095
5776.0,418626.13137972326
5780.0,418572.94817600795
5784.0,417554.76844150934
5788.0,417237.12202814204
5792.0,416066.4085003058
5796.0,417893.2954147396
5800.0,413704.308285473
5804.0,411873.7990648438
5808.0,413187.98573469237
5812.0,412142.84025763377
5816.0,410792.8346614132
5820.0,413822.8893457843
5824.0,413705.71225415124
5828.0,413208.94261758885
5832.0,414072.3414190151
5836.0,412352.82658572926
5840.0,414205.73373589467
5844.0,414675.941140356
5848.0,418149.4724108417
5852.0,418560.65619171236
5856.0,416517.1509166531
5860.0,417859.4084676608
5864.0,419810.3880664295
5868.0,421188.4026733949
5872.0,424178.6880669246
5876.0,425834.9318043893
5880.0,427429.48394172004
5884.0,425117.98732717236
5888.0,428144.78558327
5892.0,428380.47699545743
5896.0,430743.7571312069
5900.0,427186.45967397606
5904.0,425753.27523580205
5908.0,431317.1920411363
5912.0,434941.5879207174
5916.0,430026.9699917286
5920.0,430026.88974917645
5924.0,429845.45128746826
5928.0,428718.7163089821
5932.0,427238.9717158227
5936.0,428725.4741083791
5940.0,430122.44634169963
5944.0,427344.17506165843
5948.0,424680.37743892655
5952.0,426020.33839445584
5956.0,424208.7580178755
5960.0,422929.9883847615
5964.0,424419.982025092
5968.0,427047.5403641383
5972.0,429927.1379450141
5976.0,429247.63191424345
5980.0,429346.2454348314
5984.0,426962.9282671014
5988.0,424296.28218177357
5992.0,427651.15003925696
5996.0,425992.6474585325
6000.0,427226.99367004965
6004.0,427511.3977219181
6008.0,427000.62453527586
6012.0,427618.07027863304
6016.0,426252.43732451147
6020.0,429166.51540173596
6024.0,429780.19518343697
6028.0,429758.1490641514
6032.0,425862.9208430977
6036.0,426728.64054042
6040.0,427764.215511395
6044.0,426390.861217759
6048.0,424390.6688344219
6052.0,425120.2886591737
6056.0,424340.73697824957
6060.0,425679.4489154591
6064.0,425842.4372955902
6068.0,423784.18301118223
6072.0,423149.257817464
6076.0,421229.2735767965
6080.0,418564.050488047
6084.0,416274.5355717929
6088.0,415306.7965494808
6092.0,414256.4878150559
6096.0,412066.8665560508
6100.0,410663.81514155684
6104.0,411448.15874632355
6108.0,410180.7547557516
6112.0,406649.6557425701
6116.0,409160.7740133446
6120.0,408342.6446744974
6124.0,404684.5358825576
6128.0,404138.84719658876
6132.0,403441.9266500041
6136.0,405209.33599029895
6140.0,399445.88952393545
6144.0,401741.2768975135
6148.0,399676.1269890711
6152.0,399484.8350544105
6156.0,397598.36862424726
6160.0,398629.0762244398
6164.0,399569.7476817225
6168.0,397272.98520911904
6172.0,400603.29512149974
6176.0,401151.2875241935
6180.0,402657.07898097986
6184.0,402245.6101492035
6188.0,405088.0300361617
6192.0,409733.8954358063
6196.0,409969.3797858554
6200.0,410623.3500534169
6204.0,409829.756700589
6208.0,410563.8754273279
6212.0,411431.9511261228
6216.0,414281.9750392777
6220.0,410764.38183582464
6224.0,413932.1397198618
6228.0,414055.92227310536
6232.0,415522.21714325045
6236.0,417027.84560327977
6240.0,417323.76941800583
6244.0,419439.64477034943
6248.0,418765.37908258184
6252.0,421868.89375166537
6256.0,419531.6849409677
6260.0,419427.5332896876
6264.0,419015.2275432346
6268.0,416380.0690724753
6272.0,415133.28576246405
6276.0,417848.1102970355
6280.0,415107.0873920396
6284.0,415214.6283619651
6288.0,412871.18943723716
6292.0,413900.90879707085
6296.0,414087.22439150856
6300.0,415490.33295128756
6304.0,413472.0692586344
6308.0,416483.76734654285
6312.0,416208.3132681338
6316.0,417087.1226696396
6320.0,415640.1732110714
6324.0,416230.8311346519
6328.0,416055.98556924233
6332.0,413372.1051567603
6336.0,413464.53699436784
6340.0,419790.71786582767
6344.0,420257.582810138
6348.0,419965.0042324982
6352.0,423843.5311999488
6356.0,425627.83659550507
6360.0,427234.453890963
6364.0,428608.41450561135
6368.0,432278.6044236786
6372.0,435683.1377496395
6376.0,435987.23557912436
6380.0,438991.31570755935
6384.0,437748.568143098
6388.0,436536.47784370655
6392.0,437320.7227171016
6396.0,440815.7601944792
6400.0,443261.923769615
6404.0,441735.99010881793
6408.0,444069.98616986314
6412.0,447746.4172690566
6416.0,449083.11938725936
6420.0,448370.0173107166
6424.0,448188.3598178948
6428.0,454417.1856918518
6432.0,452226.67629025603
6436.0,452512.49420096155
6440.0,453267.0969004114
6444.0,452558.68858237215
6448.0,452258.8970136654
6452.0,453001.5967661671
6456.0,454136.29224923195
6460.0,451534.79913410556
6464.0,454219.05061800807
6468.0,456363.8907907994
6472.0,456233.3275293944
6476.0,453205.82769183
6480.0,453285.02404746815
6484.0,452519.4338805842
6488.0,451579.4056719117
6492.0,453237.642034802
6496.0,456853.51620538015
6500.0,459308.61222809297
6504.0,459422.5827188706
6508.0,458776.84421250393
6512.0,461206.43908692925
6516.0,461051.46306033287
6520.0,460554.32183593273
6524.0,465138.46123726876
6528.0,464994.6231910383
6532.0,462917.96003303205
6536.0,464319.6742580144
6540.0,465951.4556959518
6544.0,468406.7115272337
6548.0,466224.7780824862
6552.0,464683.4072311291
6556.0,464163.00680217927
6560.0,463708.8998276228
6564.0,467108.1365575311
6568.0,465777.94018079253
6572.0,465513.13745025406
6576.0,463153.75737592886
6580.0,465092.746641778
6584.0,463571.59906706365
6588.0,462181.9824661194
6592.0,463800.18079898204
6596.0,462673.9664531744
6600.0,460768.18404718983
6604.0,464999.28681719303
6608.0,464410.3987802247
6612.0,463892.6864388135
6616.0,465017.13361153833
6620.0,466492.16058503935
6624.0,469477.23691234295
6628.0,469596.9217094972
6632.0,468596.4979794841
6636.0,465730.57654674555
6640.0,463543.7174117809
6644.0,464781.07031506195
6648.0,463748.56423511554
6652.0,464458.19011170254
6656.0,462465.6930921944
6660.0,463396.99048077327
6664.0,463732.95642588445
6668.0,464795.6193297019
6672.0,465897.62585437985
6676.0,465244.7894294844
6680.0,467217.24874214316
6684.0,465069.4379997923
6688.0,464928.7905765054
6692.0,463313.09029144957
6696.0,468776.1610598598
6700.0,467415.02118599566
6704.0,466389.0311777173
6708.0,470272.948438436
6712.0,470045.2561928446
6716.0,468371.32456936355
6720.0,469395.90838157275
6724.0,467431.9015640113
6728.0,464663.0992605398
6732.0,465391.7822467063
6736.0,464320.2025702071
6740.0,465617.3658667258
6744.0,465411.01802243904
6748.0,463730.6224969432
6752.0,463562.12887232786
6756.0,462067.640362748
6760.0,459699.4939003416
6764.0,458878.1420391115
6768.0,458565.6606506585
6772.0,458656.57365575834
6776.0,460122.2705679084
6780.0,459460.40154411393
6784.0,457706.8294204144
6788.0,457376.15340352425
6792.0,456398.34525738726
6796.0,455317.0617061138
6800.0,455510.3866159275
6804.0,452212.3525968663
6808.0,448536.30278422346
6812.0,449149.4684634727
6816.0,451501.2470550122
6820.0,448772.58096144744
6824.0,449580.55947094556
6828.0,448621.5557764866
6832.0,448503.9685227281
6836.0,448960.53210675984
6840.0,450122.41169188835
6844.0,451260.661567411
6848.0,446642.5898330242
6852.0,451133.9700575103
6856.0,445580.7927489811
6860.0,445697.5574327123
6864.0,447858.9853945806
6868.0,445537.2287869251
6872.0,447352.64755990857
6876.0,443831.29831572913
6880.0,442903.7258276716
6884.0,443662.03196727467
6888.0,444980.3884926829
6892.0,440865.2810087198
6896.0,439239.9347493983
6900.0,433850.5573481901
6904.0,429965.59459131316
6908.0,431069.7610452631
6912.0,428671.68620916625
6916.0,425923.3108220976
6920.0,426578.0844018332
6924.0,422836.7625173386
6928.0,424868.09325988987
6932.0,423026.89324000594
6936.0,422522.48234356474
6940.0,423704.8814777564
6944.0,425486.73654799117
6948.0,426225.5984921548
6952.0,426285.8233652389
6956.0,420241.9396856849
6960.0,420299.4589046095
6964.0,417119.75621943595
6968.0,419780.1383222074
6972.0,419147.93418410816
6976.0,417779.7634452299
6980.0,419025.84570267843
6984.0,423593.8104573867
6988.0,421649.7724674471
6992.0,426483.05302447255
6996.0,427325.35411047627
7000.0,426207.56652577536
7004.0,428674.774471335
7008.0,431022.44355417107
7012.0,434407.39121410914
7016.0,434920.78538689634
7020.0,434533.10627642216
7024.0,435030.22132339614
7028.0,438609.6616133237
7032.0,439386.9239123677
7036.0,440711.59084960166
7040.0,442170.5658353895
7044.0,442466.42579299735
7048.0,444137.21026073967
7052.0,442532.14215326024
7056.0,441794.9377430614
7060.0,440194.8356402626
7064.0,441700.7995927759
7068.0,438749.2290546306
7072.0,438416.8841753864
7076.0,437178.0383556032
7080.0,438042.7676267731
7084.0,438280.12717111537
7088.0,434730.6606275144
7092.0,435885.2806451664
7096.0,434832.1055719583
7100.0,432678.79556240555
7104.0,429088.8959270513
7108.0,429388.652796133
7112.0,430265.5562798531
7116.0,427420.28803074843
7120.0,427176.5101211225
7124.0,426099.10984052054
7128.0,426097.42740404373
7132.0,425026.7753434507
7136.0,422085.62249925314
7140.0,420963.3797343751
7144.0,422476.09611846786
7148.0,421469.22149814613
7152.0,423485.13826471614
7156.0,417914.8155761868
7160.0,418594.09925737313
7164.0,420139.2036120133
7168.0,421155.52753329446
7172.0,419410.0792679732
7176.0,418381.89409042225
7180.0,418255.7479659669
7184.0,421288.17078708333
7188.0,421778.26062202913
7192.0,424166.7613590474
7196.0,425258.80345992337
7200.0,424517.2765049683
7204.0,426417.0502316981
7208.0,429784.6149821049
7212.0,428828.39782431984
7216.0,424051.83771466446
7220.0,425366.4974761979
7224.0,429291.59501532256
7228.0,425772.1837543112
7232.0,426534.8568470199
7236.0,426910.23345386796
7240.0,429039.04862565163
7244.0,429152.0277953337
7248.0,429411.94512183475
7252.0,431084.6636048516
7256.0,429907.27623066085
7260.0,427602.5855609508
7264.0,427125.5530247485
7268.0,427432.4567109821
7272.0,420954.612726492
7276.0,421013.49702543946
7280.0,419635.6672147454
7284.0,416872.44917170244
7288.0,415840.57240595034
7292.0,408533.92996620515
7296.0,408086.2569257372
7300.0,406580.3645986876
7304.0,401006.46089486295
7308.0,399186.5809684472
7312.0,400396.66149658646
7316.0,402164.90176041855
7320.0,400619.9990340805
7324.0,400309.82664674753
7328.0,399300.21612656483
7332.0,398335.2774476908
7336.0,395790.8453296983
7340.0,398458.5292468651
7344.0,401282.00263149047
7348.0,400573.799793643
7352.0,398047.5771357655
7356.0,397061.1278031114
7360.0,396121.5820308028
7364.0,396594.27378798416
7368.0,393951.6827476582
7372.0,395942.7687860596
7376.0,397903.4000704005
7380.0,399199.9474309233
7384.0,397653.4020136435
7388.0,397504.3623971536
7392.0,398987.86185848917
7396.0,397177.5079823703
7400.0,397596.0765856529
7404.0,397819.6181560273
7408.0,403283.80911143246
7412.0,401907.8235271103
7416.0,400595.26024274604
7420.0,401622.13008331816
7424.0,401177.5079780433
7428.0,401622.11212671845
7432.0,401384.47821070725
7436.0,401673.98530714406
7440.0,402754.8988026144
7444.0,404305.95883211563
7448.0,408033.7668438255
7452.0,409055.0374245773
7456.0,404554.69296280737
7460.0,407606.04709881457
7464.0,409498.3636444874
7468.0,410166.255115875
7472.0,406649.2400739295
7476.0,403524.1151099175
7480.0,404505.0784674212
7484.0,400216.07617648295
7488.0,396898.6064333004
7492.0,396719.76319034654
7496.0,395456.6036324896
7500.0,399892.72247512545
7504.0,397596.78124060394
7508.0,397068.70827669825
7512.0,396731.3427315526
7516.0,396459.89828003035
7520.0,397611.11721369304
7524.0,395265.0682081424
7528.0,396989.55745960376
7532.0,395091.9483555093
7536.0,398662.5211866979
7540.0,401107.42704129004
7544.0,403791.8932104275
7548.0,403657.16064141516
7552.0,404982.91278926516
7556.0,407328.99961809674
7560.0,412313.5816504143
7564.0,412370.8691942464
7568.0,412218.82376925345
7572.0,412571.28947106225
7576.0,414294.7922165143
7580.0,415370.7167387739
7584.0,415110.63113826595
7588.0,415846.27498463716
7592.0,411057.99762997887
7596.0,412371.95179054496
7600.0,413676.0147004747
7604.0,414359.8716739635
7608.0,414972.72860184003
7612.0,414307.72573432553
7616.0,412697.6881247134
7620.0,416924.2939953492
7624.0,414070.1346781441
7628.0,414613.6613162144
7632.0,411889.9793025755
7636.0,409463.019199414
7640.0,414028.541409396
7644.0,411609.0317809584
7648.0,414651.99159745453
7652.0,412480.1113907513
7656.0,415392.1848427294
7660.0,416523.7711615617
7664.0,413490.8780950821
7668.0,413309.07730433054
7672.0,410674.170746366
7676.0,410598.41399389564
7680.0,411445.4898341863
7684.0,413017.09702544496
7688.0,411757.93969146116
7692.0,412718.4677419497
7696.0,411173.4470811301
7700.0,412253.5177401804
7704.0,414622.6956009944
7708.0,414471.97366358025
7712.0,420071.01924045855
7716.0,418415.7162281359
7720.0,418356.2605358072
7724.0,417852.1375840259
7728.0,421318.59074159997
7732.0,423536.58499708073
7736.0,424757.58159903204
7740.0,430517.6471894134
7744.0,431343.49510523694
7748.0,433735.32585363835
7752.0,438840.47471181955
7756.0,435830.97129873425
7760.0,436419.48865020345
7764.0,436376.3002316194
7768.0,436928.882907275
7772.0,440718.43697556655
7776.0,442570.6140355413
7780.0,445510.03682848386
7784.0,442985.5946129925
7788.0,445673.8733935742
7792.0,444561.96963034687
7796.0,446837.32463536103
7800.0,443583.6939671821
7804.0,445095.65805479744
7808.0,448272.8685634971
7812.0,444788.12390455685
7816.0,443626.0097190246
7820.0,442013.20690783043
7824.0,439952.0152455742
7828.0,439663.66819218616
7832.0,439911.9150418445
7836.0,439852.91273543175
7840.0,440504.401919901
7844.0,441440.7285929633
7848.0,441395.740671868
7852.0,443552.7334688195
7856.0,441816.6978743095
7860.0,445953.3492827951
7864.0,450931.23354273645
7868.0,451815.12034126674
7872.0,452420.2833964216
7876.0,452593.33468999027
7880.0,454157.74406939244
7884.0,451646.10480702634
7888.0,450050.7614363934
7892.0,448563.7420631666
7896.0,448100.4284509614
7900.0,448184.2328695655
7904.0,446978.0452943131
7908.0,449901.3151574098
7912.0,444097.73624920513
7916.0,449548.9198945437
7920.0,449782.6549737615
7924.0,452990.256653848
7928.0,452954.97480993695
7932.0,453155.80027119274
7936.0,456049.4662845971
7940.0,454943.1151208579
7944.0,455567.3963286631
7948.0,454558.1890247101
7952.0,455447.00382603734
7956.0,451650.77535709785
7960.0,450505.3555954882
7964.0,452720.7588795686
7968.0,450338.2385274218
7972.0,454472.416959244
7976.0,454332.1912479882
7980.0,451773.611898265
7984.0,450652.15297707135
7988.0,447337.2254373886
7992.0,451071.0684219887
7996.0,453629.26176151435
8000.0,451687.3438915705
8004.0,452822.2634028478
8008.0,454415.3902009061
8012.0,453130.64867588907
8016.0,457259.95844022074
8020.0,456139.714791471
8024.0,460635.632947089
8028.0,458347.7665185014
8032.0,459083.1678285592
8036.0,461788.13491303456
8040.0,466378.29370508745
8044.0,465889.83366792137
8048.0,468850.33840377664
8052.0,469267.97478878347
8056.0,475355.5311053967
8060.0,472107.8911366392
8064.0,473510.0241542009
8068.0,470160.52445334144
8072.0,475480.3025925065
8076.0,475853.2039285811
8080.0,481834.40049117175
8084.0,487079.34735289885
8088.0,486621.3742919673
8092.0,488545.4764018159
8096.0,496523.6499077999
8100.0,497384.8007578121
8104.0,500480.29282384843
8108.0,504914.97665044817
8112.0,507652.0029935395
8116.0,509657.86993042886
8120.0,512397.9911142245
8124.0,511974.0695541193
8128.0,513003.45993556577
8132.0,512628.93439802516
8136.0,514805.29468378646
8140.0,514086.9080627381
8144.0,516454.92330758745
8148.0,513802.175554957
8152.0,511962.25581078744
8156.0,511605.41139620915
8160.0,508208.28131797013
8164.0,509386.1668059943
8168.0,508843.73989945545
8172.0,508909.2958972915
8176.0,504770.0428444873
8180.0,504571.80293608445
8184.0,504819.3379820082
8188.0,503482.56030293315
8192.0,504987.46084997634
8196.0,504977.51371721824
8200.0,502902.185712179
8204.0,502176.50949472986
8208.0,500780.00650865614
8212.0,497860.23570651945
8216.0,500023.3145238773
8220.0,496402.689738384
8224.0,498250.10838543257
8228.0,499056.94602529693
8232.0,501432.64799174736
8236.0,499470.08508252184
8240.0,501713.566727964
8244.0,501200.36200201913
8248.0,500212.8917090019
8252.0,503156.8410652389
8256.0,503770.5754894349
8260.0,500267.9892463343
8264.0,501428.25001284387
8268.0,502369.1728484739
8272.0,502796.6729891788
8276.0,502995.8954452239
8280.0,500106.28323461546
8284.0,499943.6863615508
8288.0,500859.2913448224
8292.0,499320.0783182213
8296.0,502310.20761133777
8300.0,499433.8528145806
8304.0,499574.362429789
8308.0,498971.16447863134
8312.0,499720.999741574
8316.0,497685.7931577163
8320.0,496176.5004507232
8324.0,494905.5106645246
8328.0,498031.4617992119
8332.0,496811.63526151265
8336.0,499581.30640997645
8340.0,495953.31134467595
8344.0,491334.2459321976
8348.0,489626.38841147046
8352.0,491478.64334848407
8356.0,489210.6684177433
8360.0,488881.5879173652
8364.0,486476.15821710764
8368.0,486452.22330156056
8372.0,483247.98439276975
8376.0,481093.2622112548
8380.0,480214.62095178856
8384.0,480109.3862865262
8388.0,475504.00060592435
8392.0,472427.3481876787
8396.0,476440.41552699485
8400.0,475916.9913878363
8404.0,475897.1776910178
8408.0,476777.30158473697
8412.0,471480.1348611132
8416.0,469934.79600626207
8420.0,473092.0541565022
8424.0,471520.22409387457
8428.0,471345.76828251453
8432.0,468592.55341914523
8436.0,465700.4269228596
8440.0,468754.5796004272
8444.0,467010.44072818593
8448.0,466922.845130437
8452.0,467214.5546215058
8456.0,466265.48996941117
8460.0,465892.53227163514
8464.0,466385.8584290013
8468.0,462399.142697636
8472.0,459541.4261560618
8476.0,462166.4871588304
8480.0,462009.9680958251
8484.0,460075.63924469985
8488.0,463011.8882590809
8492.0,460687.54839771474
8496.0,458972.2218178522
8500.0,456617.148774358
8504.0,454823.4886010498
8508.0,452483.6556996465
8512.0,449578.57398466236
8516.0,451269.12892089714
8520.0,450232.9816926389
8524.0,452986.05157515185
8528.0,452431.1588894777
8532.0,451516.07423923863
8536.0,448989.68378993886
8540.0,447883.08521766274
8544.0,448325.986511559
8548.0,444709.9786146463
8552.0,449480.0564316249
8556.0,448018.1692886637
8560.0,448867.8672550527
8564.0,447758.98806818895
8568.0,449614.68825050135
8572.0,447500.2388731298
8576.0,445833.0304496253
8580.0,447993.86955749546
8584.0,441259.6167984999
8588.0,442671.5028404374
8592.0,442624.36942608666
8596.0,442091.24287886627
8600.0,442539.71228559
8604.0,438678.35671621683
8608.0,438052.05822566245
8612.0,434729.3957976316
8616.0,434582.533016293
8620.0,436473.25380734925
8624.0,434629.14463588165
8628.0,433353.00783161644
8632.0,432851.60778450145
8636.0,433711.766793231
8640.0,432670.3786021925
8644.0,428804.8527559726
8648.0,429418.3830839139
8652.0,430970.24193443416
8656.0,426299.36942287086
8660.0,424319.9734038596
8664.0,423983.5366545463
8668.0,419364.41964770027
8672.0,419671.29777933576
8676.0,417650.902205199
8680.0,420107.33049990976
8684.0,419795.8242765671
8688.0,418693.4486486282
8692.0,415068.70389565587
8696.0,410730.9236015273
8700.0,416966.32550075307
8704.0,410494.5895651556
8708.0,408546.2313856743
8712.0,408690.4267502378
8716.0,405756.44740725664
8720.0,403133.6422471748
8724.0,403632.2601480289
8728.0,405070.3702955061
8732.0,403308.7587932999
8736.0,398832.279955284
8740.0,395805.17204149003
8744.0,394270.289610673
8748.0,393488.01730611734
8752.0,391134.72194547975
8756.0,392894.04422599124
8760.0,389527.9803773158
8764.0,387741.54533660057
8768.0,388212.6649426674
8772.0,385450.7269838236
8776.0,385481.0879093659
8780.0,384375.804219825
8784.0,377833.8193533527
8788.0,376194.4077271944
8792.0,374443.82196857414
8796.0,376012.3790505637
8800.0,373940.3464022855
8804.0,372324.6608340309
8808.0,370170.30548290425
8812.0,369833.4095197713
8816.0,369432.0959632447
8820.0,366206.55309298844
8824.0,363148.2049994829
8828.0,359140.54760282347
8832.0,356191.1465502918
8836.0,353587.94484576466
8840.0,353122.09972533816
8844.0,352169.3962333084
8848.0,353100.81148935604
8852.0,347940.87993910216
8856.0,348150.9945007899
8860.0,352264.6231858315
8864.0,350392.3137743468
8868.0,348168.0748096183
8872.0,349294.0310982363
8876.0,348059.83403206855
8880.0,349432.4331353547
8884.0,351621.4126983381
8888.0,355294.11628339515
8892.0,353699.736477946
8896.0,350641.1085842514
8900.0,355547.4810009166
8904.0,355040.39767500956
8908.0,358533.09758519253
8912.0,360521.76408342324
8916.0,360418.1220888832
8920.0,362061.7939983867
8924.0,364980.062199442
8928.0,365807.47485204256
8932.0,370622.4622275375
8936.0,365907.71224081103
8940.0,364211.074507129
8944.0,366987.902064772
8948.0,372035.7924024676
8952.0,374949.64940276754
8956.0,374851.7644235568
8960.0,381100.2004862949
8964.0,380053.680626761
8968.0,378812.56742545
8972.0,376152.6198142863
8976.0,378018.0405879351
8980.0,375829.53833531326
8984.0,375088.53457188606
8988.0,375084.1682614292
8992.0,380326.8531654738
8996.0,375056.69934706914
9000.0,375887.18250754767
9004.0,372869.6237474441
9008.0,373937.23290044937
9012.0,373387.4553880174
9016.0,376327.51914993854
9020.0,376989.695041851
9024.0,377227.19295659126
9028.0,374516.9581563969
9032.0,377751.6995965468
9036.0,377417.96348895604
9040.0,379111.19831456733
9044.0,378198.1227132632
9048.0,374753.2626617818
9052.0,378735.77199320967
9056.0,380735.29006956937
9060.0,382806.45509331167
9064.0,376888.5678999962
9068.0,376022.5732432014
9072.0,375175.72671307105
9076.0,378459.23995764845
9080.0,374714.7368216458
9084.0,371630.6000501161
9088.0,369451.9087768034
9092.0,366298.16235733643
9096.0,369081.12186758156
9100.0,373166.090820962
9104.0,366612.2117547628
9108.0,375613.7180574954
9112.0,374506.2526683861
9116.0,378730.6404995401
9120.0,382304.6958728803
9124.0,386686.47923343757
9128.0,385160.6195126268
9132.0,385169.92526883364
9136.0,387334.11323190207
9140.0,385879.10980429704
9144.0,391555.70392065955
9148.0,389349.25521591544
9152.0,392041.4998599814
9156.0,389316.81406732777
9160.0,392532.7465395427
9164.0,393726.74815716344
9168.0,392027.2723540536
9172.0,398529.82524561475
9176.0,399169.70182310324
9180.0,398452.89966620796
9184.0,400208.1319266827
9188.0,397501.5467730219
9192.0,398570.9515722039
9196.0,396934.881987978
9200.0,399109.87172312016
9204.0,400951.7428025899
9208.0,404130.48808405385
9212.0,399252.658574134
9216.0,405453.3924220938
9220.0,408340.5203757821
9224.0,407465.277067865
9228.0,407570.64336281444
9232.0,407864.7120423042
9236.0,405292.4215178272
9240.0,404085.3215852098
9244.0,409392.7209425116
9248.0,406294.5334942022
9252.0,404537.8797021658
9256.0,402291.1100103109
9260.0,403117.3236111097
9264.0,403630.43502615765
9268.0,405097.9227429752
9272.0,398365.7168062758
9276.0,399448.514682898
9280.0,393162.4156826242
9284.0,394675.13837168796
9288.0,396348.8087960714
9292.0,395998.01325732085
9296.0,396988.62369239226
9300.0,395257.12157757743
9304.0,394871.1184855193
9308.0,391380.3214844184
9312.0,389600.3028294562
9316.0,392139.0493960122
9320.0,394704.95726950926
9324.0,391639.66417602095
9328.0,393861.9747959988
9332.0,396617.71342703956
9336.0,393374.36864371225
9340.0,395889.5305241328
9344.0,397781.6981498427
9348.0,398763.4734894793
9352.0,399449.5167039515
9356.0,405398.9878979861
9360.0,402070.49578039674
9364.0,404611.0895859671
9368.0,405303.3963086355
9372.0,404475.4688177078
9376.0,407603.6917720473
9380.0,403018.7770495037
9384.0,410001.41972444457
9388.0,414731.951643418
9392.0,413635.2485110367
9396.0,414974.3346200423
9400.0,414970.8300195754
9404.0,416714.84291460505
9408.0,420065.02784804796
9412.0,415774.8275045366
9416.0,421324.35250769864
9420.0,424571.2526251106
9424.0,426425.15379296365
9428.0,425396.91742124286
9432.0,428385.1366895612
9436.0,432740.76606991753
9440.0,437219.09707351495
9444.0,443667.1549257971
9448.0,449563.64478840877
9452.0,455201.7222921214
9456.0,461180.019559521
9460.0,466161.83354904206
9464.0,466110.2186723572
9468.0,471297.90871734114
9472.0,471132.43611972296
9476.0,476842.62935861293
9480.0,478718.2893598812
9484.0,482157.0854416307
9488.0,486797.2011266886
9492.0,491838.9413710326
9496.0,498260.3462227698
9500.0,498797.8364673551
9504.0,504550.32558487175
9508.0,507012.3786508136
9512.0,512565.0698356244
9516.0,516621.866080877
9520.0,518590.81892417406
9524.0,519337.02659072983
9528.0,518451.3162091981
9532.0,516955.416775131
9536.0,517774.11741768115
9540.0,516681.8795196491
9544.0,516239.274460556
9548.0,519152.18297323456
9552.0,517961.170482959
9556.0,516847.04530930024
9560.0,519621.53170712065
9564.0,514807.55195939174
9568.0,516127.86473147146
9572.0,511921.0517118393
9576.0,512098.01512567647
9580.0,512183.6663209234
9584.0,507651.26273439964
9588.0,504531.32108113816
9592.0,502594.96106561314
9596.0,509176.1543268933
9600.0,510403.20265890704
9604.0,508437.0646817865
9608.0,509083.867982612
9612.0,502402.3601383292
9616.0,501986.0599998625
9620.0,500896.45781398006
9624.0,499111.1180332465
9628.0,500793.6430777191
9632.0,500855.9878499647
9636.0,494412.1922705709
9640.0,497209.1544069957
9644.0,498810.2007469424
9648.0,498734.3407368986
9652.0,500054.4942903165
9656.0,499998.9197846119
9660.0,501089.1677785662
9664.0,501291.02145394107
9668.0,505191.623789156
9672.0,505455.21549222915
9676.0,504607.93730365066
9680.0,501910.3851431356
9684.0,502913.2316650705
9688.0,503130.9879936636
9692.0,504299.161465061
9696.0,503984.0552471279
9700.0,507850.34622151114
9704.0,510181.8328973649
9708.0,514100.33801094146
9712.0,509436.5404925589
9716.0,511700.17836383544
9720.0,508955.1074984966
9724.0,517752.7599172919
9728.0,517318.43434868974
9732.0,516547.23931385163
9736.0,515508.8928208663
9740.0,515366.1750863857
9744.0,519412.2087368275
9748.0,516455.8497386303
9752.0,515144.82483871863
9756.0,509822.2887893346
9760.0,504603.20223761594
9764.0,498559.72764282924
9768.0,497848.39268975344
9772.0,498542.9882816945
9776.0,500896.7101074159
9780.0,500092.23631019355
9784.0,500947.41536663496
9788.0,500558.14810361265
9792.0,499860.0292281827
9796.0,497278.016679737
9800.0,495637.1402174236
9804.0,495283.2298014579
9808.0,494933.85033372586
9812.0,492673.8043051237
9816.0,497697.9093461278
9820.0,497976.17746767413
9824.0,500851.11973517097
9828.0,498146.8199231941
9832.0,494903.43197150936
9836.0,499419.3515943327
9840.0,498886.14666981314
9844.0,497073.2106343532
9848.0,490144.4648291348
9852.0,488783.3430651079
9856.0,483967.72824424336
9860.0,480959.94614487374
9864.0,481404.66257862304
9868.0,477762.31526786496
9872.0,476906.5388008419
9876.0,478889.87081438035
9880.0,474647.2512582645
9884.0,474642.1263211555
9888.0,472188.7484633543
9892.0,470503.31102445425
9896.0,465638.3139298983
9900.0,462337.2346493673
9904.0,459610.46116146824
9908.0,456696.97140821506
9912.0,452359.4853667256
9916.0,448796.237986391
9920.0,449482.15129531646
9924.0,445306.91433129576
9928.0,444788.0630102323
9932.0,443268.47435495874
9936.0,439913.60670318926
9940.0,431808.94469841215
9944.0,427567.5875391838
9948.0,423408.02236649813
9952.0,419516.6003453398
9956.0,417591.65935544187
