original_row_index,doi,anion_name,composition_summary,cluster_id,conductivity,best_predicted_conductivity_ms_cm,best_abs_error_ms_cm,q_scale_opt,weighted_permittivity,weighted_viscosity_mpa_s_25c,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,temperature,anion_tfsi
3758,10.1149/1.1344281,ClO4,PC:1.000,3,0.077563103,1.1173518664529682,1.0264335089877952,0.85,64.9,2.53,64.9,2.53,227.8380723,0
3759,10.1149/1.1344281,ClO4,PC:1.000,3,0.038566204,1.0403345026978454,0.9888988333485415,0.85,64.9,2.53,64.9,2.53,222.7901682,0
3760,10.1149/1.1344281,ClO4,PC:1.000,3,0.016360369,0.9644689482903069,0.9362875973357604,0.85,64.9,2.53,64.9,2.53,217.5511705,0
13615,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,0.01,0.6285684087052575,0.6140291782488506,0.85,68.515,2.4355,68.515,2.4355,213.15,0
13618,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,0.06,0.7617235153557168,0.696813148069992,0.85,68.515,2.4355,68.515,2.4355,223.15,0
13621,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,0.21,0.9073145725108571,0.6947540525032169,0.85,68.515,2.4355,68.515,2.4355,233.15,0
13624,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,0.56,1.0255660918469554,0.4628468222625237,0.85,68.515,2.4355,68.515,2.4355,243.15,0
13627,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,1.12,1.1338050948589249,0.010940517239409031,0.85,68.515,2.4355,68.515,2.4355,253.15,0
13630,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,1.9,1.4644556612191748,0.4355443387808251,0.7,68.515,2.4355,68.515,2.4355,263.15,0
13633,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,2.92,2.017795053374003,0.9022049466259969,0.7,68.515,2.4355,68.515,2.4355,273.15,0
13636,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,5.64,3.231865012682401,2.408134987317599,0.7,68.515,2.4355,68.515,2.4355,293.15,0
13639,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,8.95,3.993923800296938,4.956076199703061,0.7,68.515,2.4355,68.515,2.4355,313.15,0
13642,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,12.8,4.472395681842008,8.327604318157992,0.7,68.515,2.4355,68.515,2.4355,333.15,0
13645,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,3,16.88,7.308782866214926,9.571217133785073,0.7,68.515,2.4355,68.515,2.4355,353.15,0
23,10.1016/j.electacta.2008.04.023,PF6,EC:0.300+EMC:0.700,4,4.534450652,4.702638098406374,0.16818744640637373,0.7,28.73,1.025,5.80149254087,0.2069798069749999,298.15,0
24,10.1016/j.electacta.2008.04.023,PF6,EC:0.300+EMC:0.700,4,7.802607076,4.456859182058812,3.345747893941188,0.7,28.73,1.025,14.32716417015,0.511150131375,298.15,0
25,10.1016/j.electacta.2008.04.023,PF6,EC:0.300+EMC:0.700,4,9.348230912,3.9815764504129048,5.366654461587095,0.7,28.73,1.025,22.95373133612,0.8189201051,298.15,0
26,10.1016/j.electacta.2008.04.023,PF6,EC:0.300+EMC:0.700,4,9.506517691,3.6540503195248304,5.8524673714751705,0.7,28.73,1.025,28.75522387699,1.025899912075,298.15,0
27,10.1016/j.electacta.2008.04.023,PF6,EC:0.300+EMC:0.700,4,9.217877095,3.357707117829918,5.860169977170083,0.7,28.73,1.025,34.50626866388,1.2310798949,298.15,0
28,10.1016/j.electacta.2008.04.023,PF6,EC:0.300+EMC:0.700,4,7.774674115,2.8776526735850205,4.89702144141498,0.7,28.73,1.025,45.95791045495,1.6396400353749998,298.15,0
29,10.1016/j.electacta.2008.04.023,PF6,EC:0.300+EMC:0.700,4,5.931098696,2.4422148177032668,3.4888838782967335,0.7,28.73,1.025,57.40955224602,2.04820017585,298.15,0
30,10.1016/j.electacta.2008.04.023,PF6,EC:0.300+EMC:0.700,4,5.158286778,2.2544649365738136,2.9038218414261863,0.7,28.73,1.025,63.21104478689,2.255179982825,298.15,0
31,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,15.58303956,4.593608905241844,10.989430654758156,0.7,28.73,1.025,28.73,1.025,332.5420421,0
32,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,13.92880901,4.206371126376892,9.722437883623108,0.7,28.73,1.025,28.73,1.025,322.5244073,0
33,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,12.2868877,4.028424535990858,8.258463164009141,0.7,28.73,1.025,28.73,1.025,312.7431776,0
34,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,10.69635701,3.878935477800783,6.817421532199217,0.7,28.73,1.025,28.73,1.025,302.7131199,0
35,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,9.009384647,3.4797886338800676,5.5295960131199315,0.7,28.73,1.025,28.73,1.025,292.8494972,0
36,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,7.439667245,3.0547465615071254,4.384920683492874,0.7,28.73,1.025,28.73,1.025,282.8897228,0
37,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,5.943977157,2.4128084445414437,3.5311687124585562,0.7,28.73,1.025,28.73,1.025,273.0531347,0
38,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,4.534527977,1.8190564597372285,2.7154715172627713,0.7,28.73,1.025,28.73,1.025,263.0106197,0
39,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,3.346973534,1.8281856052711594,1.5187879287288406,0.7,28.73,1.025,28.73,1.025,253.2231362,0
40,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,12.3682667,4.593608905241844,7.774657794758156,0.7,28.73,1.025,28.73,1.025,332.6084723,0
41,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,10.9825629,4.206371126376892,6.776191773623108,0.7,28.73,1.025,28.73,1.025,322.7762915,0
42,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,9.624200289,4.028424535990858,5.595775753009141,0.7,28.73,1.025,28.73,1.025,312.8052904,0
43,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,8.268462264,3.878935477800783,4.389526786199217,0.7,28.73,1.025,28.73,1.025,302.7744584,0
44,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,7.638732831,3.8230905650177562,3.8156422659822433,0.7,28.73,1.025,28.73,1.025,297.7574305,0
45,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,6.964404506,3.4797886338800676,3.4846158721199325,0.7,28.73,1.025,28.73,1.025,292.9069031,0
46,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,5.675556682,3.0547465615071254,2.6208101204928744,0.7,28.73,1.025,28.73,1.025,282.9460375,0
47,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,4.504692324,2.4128084445414437,2.091883879458556,0.7,28.73,1.025,28.73,1.025,272.9725552,0
48,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,3.391455968,1.8190564597372285,1.5723995082627713,0.7,28.73,1.025,28.73,1.025,263.0628597,0
49,10.1016/j.jpowsour.2010.12.040,FSI,EC:0.300+EMC:0.700,4,2.406050072,1.8268780221781897,0.5791720498218105,0.7,28.73,1.025,28.73,1.025,253.1626323,0
50,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,15.68624976,4.503619359524861,11.18263040047514,0.7,28.73,1.025,28.73,1.025,332.5401445,0
51,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,13.83716218,4.116789949213494,9.720372230786506,0.7,28.73,1.025,28.73,1.025,322.7137304,0
52,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,12.04594933,3.898879872861407,8.147069457138592,0.7,28.73,1.025,28.73,1.025,312.5720753,0
53,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,10.21332669,3.7422100781885104,6.471116611811491,0.7,28.73,1.025,28.73,1.025,302.7241275,0
54,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,9.373393367,3.6903749988492165,5.683018368150783,0.7,28.73,1.025,28.73,1.025,297.8700566,0
55,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,8.545933527,3.3466963209729124,5.199237206027089,0.7,28.73,1.025,28.73,1.025,292.706816,0
56,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,6.873059177,2.94580123873659,3.92725793826341,0.7,28.73,1.025,28.73,1.025,282.9062028,0
57,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,5.348178506,2.3314248062741356,3.0167536997258644,0.7,28.73,1.025,28.73,1.025,272.939314,0
58,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,4.0,1.7721065243776188,2.2278934756223814,0.7,28.73,1.025,28.73,1.025,263.0331754,0
59,10.1016/j.jpowsour.2010.12.040,PF6,EC:0.300+EMC:0.700,4,2.76382576,1.783078655728505,0.980747104271495,0.7,28.73,1.025,28.73,1.025,253.1395384,0
60,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,6.103022078,4.593608905241844,1.5094131727581566,0.7,28.73,1.025,28.73,1.025,332.8117237,0
61,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,5.419257645,4.206371126376892,1.2128865186231081,0.7,28.73,1.025,28.73,1.025,322.9677005,0
62,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,4.748984501,4.028424535990858,0.7205599650091417,0.7,28.73,1.025,28.73,1.025,312.985053,0
63,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,4.080006438,3.878935477800783,0.20107096019921666,0.7,28.73,1.025,28.73,1.025,302.9428736,0
64,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,3.719833623,3.8247073929920385,0.10487376999203857,0.7,28.73,1.025,28.73,1.025,298.0833662,0
65,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,3.436529588,3.4797886338800676,0.04325904588006768,0.7,28.73,1.025,28.73,1.025,293.0645169,0
66,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,2.856573625,2.6910752857804052,0.16549833921959456,0.75,28.73,1.025,28.73,1.025,283.0889854,0
67,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,2.29739671,2.4128084445414437,0.1154117345414436,0.7,28.73,1.025,28.73,1.025,273.103041,0
68,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,1.764240962,1.8190564597372285,0.0548154977372286,0.7,28.73,1.025,28.73,1.025,263.1804756,0
69,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,1.293633165,1.2411912994560936,0.052441865543906285,0.8,28.73,1.025,28.73,1.025,253.3816835,0
70,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,10.48660798,4.593608905241844,5.892999074758157,0.7,28.73,1.025,28.73,1.025,332.6559387,0
71,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,9.311719622,4.206371126376892,5.105348495623108,0.7,28.73,1.025,28.73,1.025,322.8209929,0
72,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,8.052985912,4.028424535990858,4.024561376009142,0.7,28.73,1.025,28.73,1.025,312.8506316,0
73,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,6.827836782,3.878935477800783,2.948901304199217,0.7,28.73,1.025,28.73,1.025,302.8200851,0
74,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,6.266322617,3.83665749008974,2.42966512691026,0.7,28.73,1.025,28.73,1.025,297.9629611,0
75,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,5.75098679,3.4797886338800676,2.271198156119932,0.7,28.73,1.025,28.73,1.025,292.9496041,0
76,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,4.717737796,3.053681692627593,1.6640561033724066,0.7,28.73,1.025,28.73,1.025,283.1288716,0
77,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,3.695358381,2.4128084445414437,1.2825499364585564,0.7,28.73,1.025,28.73,1.025,273.0109204,0
78,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,2.800557959,1.8376490826845067,0.9629088763154932,0.7,28.73,1.025,28.73,1.025,263.2220822,0
79,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,4,1.973767943,1.8281856052711594,0.14558233772884055,0.7,28.73,1.025,28.73,1.025,253.1956308,0
120,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.200+DMC:0.800,4,9.066666667,8.24498229803216,0.8216843689678406,0.7,20.28,0.852,20.28,0.852,298.0,1
121,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.250+DMC:0.750,4,9.3,8.225662626474772,1.0743373735252284,0.7,24.575,0.9175,24.575,0.9175,298.0,1
122,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.300+DMC:0.700,4,9.373333333,8.214538384596338,1.1587949484036617,0.7,28.87,0.983,28.87,0.983,298.0,1
4363,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,0.551948052,0.9077038498548601,0.3557557978548601,0.9,28.73,1.025,28.73,1.025,222.7274648,0
4364,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,1.038961039,1.0712724039607529,0.01921570897034841,0.8,28.73,1.025,28.73,1.025,232.5866197,0
4365,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,1.818181818,1.6836217372801738,0.13456008071982617,0.7,28.73,1.025,28.73,1.025,243.0091549,0
4366,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,2.824675325,1.783078655728505,1.0415966692714949,0.7,28.73,1.025,28.73,1.025,252.8683099,0
4367,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,3.928571429,1.7721065243776188,2.156464904622381,0.7,28.73,1.025,28.73,1.025,263.0091549,0
4368,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,5.162337662,2.3039129776853633,2.8584246843146364,0.7,28.73,1.025,28.73,1.025,272.8683099,0
4369,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,6.493506494,2.94580123873659,3.54770525526341,0.7,28.73,1.025,28.73,1.025,283.0091549,0
4370,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,7.954545455,3.356182008560646,4.598363446439354,0.7,28.73,1.025,28.73,1.025,292.8683099,0
4371,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,9.545454545,3.7422100781885104,5.80324446681149,0.7,28.73,1.025,28.73,1.025,303.0091549,0
4372,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,11.16883117,3.898879872861407,7.269951297138594,0.7,28.73,1.025,28.73,1.025,312.8683099,0
4373,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,12.5974026,4.116789949213494,8.480612650786506,0.7,28.73,1.025,28.73,1.025,323.0091549,0
4374,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,4,14.05844156,4.551711356693053,9.506730203306947,0.7,28.73,1.025,28.73,1.025,333.15,0
4375,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,0.12987013,0.8839029378057097,0.7540328078057097,0.9,28.73,1.025,28.73,1.025,222.4457746,0
4376,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,0.454545455,0.9606847247666326,0.5061392697666326,0.9,28.73,1.025,28.73,1.025,232.5866197,0
4377,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,0.714285714,1.0358911297766,0.32160541577660007,0.9,28.73,1.025,28.73,1.025,243.0091549,0
4378,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,0.974025974,1.094567822147483,0.12054184814748303,0.9,28.73,1.025,28.73,1.025,252.8683099,0
4379,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,1.233766234,1.229894540209501,0.003871693790499009,0.8,28.73,1.025,28.73,1.025,263.0091549,0
4380,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,1.720779221,1.6424361347844467,0.07834308621555319,0.8,28.73,1.025,28.73,1.025,272.8683099,0
4381,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,2.045454545,2.014141886403208,0.031312658596792,0.85,28.73,1.025,28.73,1.025,283.2908451,0
4382,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,2.564935065,2.4171783941669736,0.14775667083302624,0.8,28.73,1.025,28.73,1.025,293.15,0
4383,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,3.084415584,3.387475736463317,0.30306015246331697,0.75,28.73,1.025,28.73,1.025,303.0091549,0
4384,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,3.506493506,3.507950307765042,0.0014568017650420373,0.75,28.73,1.025,28.73,1.025,312.8683099,0
4385,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,3.928571429,4.206371126376892,0.26706357491284116,0.7,28.73,1.025,28.73,1.025,323.2908451,0
4386,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,4,4.220779221,4.036759971384691,0.18401924961530902,0.75,28.73,1.025,28.73,1.025,333.15,0
11918,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,1.417,1.4800783353200786,0.06307833532007856,0.9,28.73,1.025,3.1890300000000003,0.1137749999999999,263.15,0
11919,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,3.784,2.271694112570297,1.5123058874297026,0.7,28.73,1.025,14.33627,0.5114749999999999,263.15,0
11920,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,4.185,1.7904955549873685,2.394504445012631,0.7,28.73,1.025,28.58635,1.019875,263.15,0
11921,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,3.11,1.3430746027285105,1.7669253972714893,0.7,28.73,1.025,43.095,1.5375,263.15,0
11922,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,1.665,0.9678461626535599,0.6971538373464401,0.7,28.73,1.025,57.373810000000006,2.046925,263.15,0
11923,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,0.35,0.3973786118417889,0.04617423615226024,0.8,28.73,1.025,86.24745999999999,3.0770499999999994,263.15,0
11924,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,1.631,1.8942880989452902,0.26328809894529015,0.9,28.73,1.025,2.98792,0.1065999999999999,273.15,0
11925,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,4.697,2.9215690345684755,1.7754309654315246,0.7,28.73,1.025,14.02024,0.5002,273.15,0
11926,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,5.39,2.353524127565697,3.036475872434303,0.7,28.73,1.025,28.61508,1.0209,273.15,0
11927,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,4.276,1.8157542752271065,2.4602457247728933,0.7,28.73,1.025,42.98008,1.5334,273.15,0
11928,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,2.637,1.393407445475807,1.243592554524193,0.7,28.73,1.025,57.431270000000005,2.048975,273.15,0
11929,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,0.855,0.8519443716463919,0.003055628353608064,0.7,28.73,1.025,86.13254,3.07295,273.15,0
11930,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,2.137,2.3270664244175725,0.1900664244175725,0.9,28.73,1.025,2.93046,0.1045499999999999,283.15,0
11931,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,5.63,3.6371755686730696,1.9928244313269303,0.7,28.73,1.025,14.27881,0.5094249999999999,283.15,0
11932,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,6.77,2.9709329526897266,3.799067047310273,0.7,28.73,1.025,28.55762,1.0188499999999998,283.15,0
11933,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,5.656,2.3404559368390223,3.3155440631609774,0.7,28.73,1.025,43.03754,1.5354499999999998,283.15,0
11934,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,3.725,1.8632337291078038,1.8617662708921963,0.7,28.73,1.025,57.373810000000006,2.046925,283.15,0
11935,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,1.399,1.2292677540522956,0.16973224594770442,0.7,28.73,1.025,86.19,3.075,283.15,0
11936,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,2.467,2.6256017073631996,0.15860170736319956,0.9,28.73,1.025,2.93046,0.1045499999999999,293.15,0
11937,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,6.796,4.132038018458308,2.663961981541692,0.7,28.73,1.025,14.27881,0.5094249999999999,293.15,0
11938,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,8.267,3.3830892780305435,4.883910721969456,0.7,28.73,1.025,28.67254,1.0229499999999998,293.15,0
11939,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,7.172,2.7192432652818512,4.4527567347181485,0.7,28.73,1.025,43.06627,1.536475,293.15,0
11940,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,5.047,2.185758089672724,2.861241910327276,0.7,28.73,1.025,57.54619,2.053075,293.15,0
11941,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,2.216,1.5099307005937197,0.7060692994062805,0.7,28.73,1.025,86.19,3.075,293.15,0
11942,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,2.739,2.9278965375654,0.18889653756539992,0.9,28.73,1.025,2.93046,0.1045499999999999,303.15,0
11943,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,7.613,4.567244573530646,3.0457554264693547,0.7,28.73,1.025,14.33627,0.5114749999999999,303.15,0
11944,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,9.764,3.77366797690878,5.990332023091219,0.7,28.73,1.025,28.61508,1.0209,303.15,0
11945,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,8.688,3.043322984644039,5.644677015355962,0.7,28.73,1.025,43.12373,1.5385249999999997,303.15,0
11946,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,6.466,2.4835467048073383,3.982453295192662,0.7,28.73,1.025,57.57492,2.0541,303.15,0
11947,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,3.246,1.7523119217981065,1.4936880782018935,0.7,28.73,1.025,86.07508,3.0708999999999995,303.15,0
11948,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,3.381,3.3083221863753707,0.0726778136246291,0.85,28.73,1.025,2.93046,0.1045499999999999,313.15,0
11949,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,9.07,4.772129223861382,4.297870776138618,0.7,28.73,1.025,14.27881,0.5094249999999999,313.15,0
11950,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,11.513,3.9313770554708523,7.581622944529148,0.7,28.73,1.025,28.61508,1.0209,313.15,0
11951,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,10.748,3.1878281135139566,7.560171886486042,0.7,28.73,1.025,42.86516,1.5293,313.15,0
11952,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,8.312,2.594046422120031,5.717953577879968,0.7,28.73,1.025,57.51745999999999,2.0520499999999995,313.15,0
11953,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,4.373,1.8099676264223068,2.5630323735776934,0.7,28.73,1.025,86.07508,3.0708999999999995,313.15,0
11954,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,3.556,3.3411853995695706,0.21481460043042944,0.85,28.73,1.025,2.75808,0.0983999999999999,323.15,0
11955,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,9.537,5.028882839489655,4.508117160510346,0.7,28.73,1.025,14.27881,0.5094249999999999,323.15,0
11956,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,13.029,4.116789949213494,8.912210050786506,0.7,28.73,1.025,28.70127,1.023975,323.15,0
11957,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,11.934,3.3559535528965037,8.578046447103496,0.7,28.73,1.025,43.00881,1.534425,323.15,0
11958,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,9.44,2.7707125204058793,6.66928747959412,0.7,28.73,1.025,57.25889,2.042825,323.15,0
11959,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,4,5.617,1.8952448710160823,3.7217551289839177,0.7,28.73,1.025,86.07508,3.0708999999999995,323.15,0
127,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.800+DMC:0.200,5,8.666666667,6.44990375280694,2.216762914193059,0.7,71.82000000000001,1.638,71.82000000000001,1.638,298.0,1
128,10.1016/j.jpowsour.2011.07.071,TFSI,EC:1.000,5,7.906666667,4.2751083350532415,3.631558331946758,0.7,89.0,1.9,89.0,1.9,298.0,1
13616,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,0.01,0.1170269248216191,0.09502730988343318,0.8,76.95,2.215,76.95,2.215,213.15,0
13619,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,0.05,0.19792300987227712,0.14792300987227713,0.85,76.95,2.215,76.95,2.215,223.15,0
13622,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,0.23,0.3044561563169909,0.0744561563169909,0.85,76.95,2.215,76.95,2.215,233.15,0
13625,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,0.71,0.4887456197098336,0.22125438029016636,0.7,76.95,2.215,76.95,2.215,243.15,0
13628,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,1.36,0.5937910300650335,0.7662089699349666,0.7,76.95,2.215,76.95,2.215,253.15,0
13631,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,2.26,0.631247799017557,1.6287522009824427,0.7,76.95,2.215,76.95,2.215,263.15,0
13634,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,3.46,0.9970847112506145,2.4629152887493855,0.7,76.95,2.215,76.95,2.215,273.15,0
13637,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,6.56,1.76666104461858,4.79333895538142,0.7,76.95,2.215,76.95,2.215,293.15,0
13640,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,10.34,2.2181064491458082,8.121893550854193,0.7,76.95,2.215,76.95,2.215,313.15,0
13643,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,14.63,2.4604377270249342,12.169562272975067,0.7,76.95,2.215,76.95,2.215,333.15,0
13646,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,5,19.35,4.262066849398101,15.0879331506019,0.7,76.95,2.215,76.95,2.215,353.15,0
