saltPF6_rank01_row11894_q0p90,11894,10.1149/2.0571912jes,Li,PF6,1.004,"[""EC"",""DMC""]","[0.5,0.5]",283.15,PF6,0.90,"salt-family centroid representative selected from salt_conc, temperature, weighted_permittivity, weighted_viscosity_mPa_s_25C, solvent_entropy, salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity, frac_EC, frac_PC, frac_DME, frac_DMC, frac_DEC, frac_EMC, conductivity descriptor space",1,1,1,10.1149/2.0571912jes,[11894],"[""10.1149/2.0571912jes""]",8.723,0.0,1,LiPF6,1.004,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.234199999999994,1.2499799999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 1.004, '[""EC"",""DMC""]', '[0.5,0.5]', 283.15)",242
saltClO4_rank01_row3744_q0p90,3744,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],296.4654522,ClO4,0.90,"salt-family centroid representative selected from salt_conc, temperature, weighted_permittivity, weighted_viscosity_mPa_s_25C, solvent_entropy, salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity, frac_EC, frac_PC, frac_DME, frac_DMC, frac_DEC, frac_EMC, conductivity descriptor space",37,2,1,10.1149/1.1344281,[3744],"[""10.1149/1.1344281""]",3.736059577,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 296.4654522)",64
saltClO4_rank02_row3812_q0p70,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank02_row3812_q0p75,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank02_row3812_q0p80,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank02_row3812_q0p85,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank02_row3812_q0p90,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank03_row3724_q0p70,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank03_row3724_q0p75,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank03_row3724_q0p80,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank03_row3724_q0p85,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank03_row3724_q0p90,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank04_row3786_q0p70,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank04_row3786_q0p75,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank04_row3786_q0p80,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank04_row3786_q0p85,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank04_row3786_q0p90,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank05_row3760_q0p70,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank05_row3760_q0p75,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank05_row3760_q0p80,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank05_row3760_q0p85,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank05_row3760_q0p90,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank06_row3734_q0p70,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank06_row3734_q0p75,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank06_row3734_q0p80,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank06_row3734_q0p85,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank06_row3734_q0p90,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank07_row3800_q0p70,3800,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],273.3744374,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,43,2,7,10.1149/1.1344281,[3800],"[""10.1149/1.1344281""]",2.784526666,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 273.3744374)",64
saltClO4_rank07_row3800_q0p75,3800,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],273.3744374,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,43,2,7,10.1149/1.1344281,[3800],"[""10.1149/1.1344281""]",2.784526666,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 273.3744374)",64
saltClO4_rank07_row3800_q0p80,3800,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],273.3744374,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,43,2,7,10.1149/1.1344281,[3800],"[""10.1149/1.1344281""]",2.784526666,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 273.3744374)",64
saltClO4_rank07_row3800_q0p85,3800,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],273.3744374,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,43,2,7,10.1149/1.1344281,[3800],"[""10.1149/1.1344281""]",2.784526666,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 273.3744374)",64
saltClO4_rank07_row3800_q0p90,3800,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],273.3744374,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,43,2,7,10.1149/1.1344281,[3800],"[""10.1149/1.1344281""]",2.784526666,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 273.3744374)",64
saltClO4_rank08_row3751_q0p70,3751,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],261.8047361,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,44,2,8,10.1149/1.1344281,[3751],"[""10.1149/1.1344281""]",1.099966124,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 261.8047361)",64
saltClO4_rank08_row3751_q0p75,3751,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],261.8047361,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,44,2,8,10.1149/1.1344281,[3751],"[""10.1149/1.1344281""]",1.099966124,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 261.8047361)",64
saltClO4_rank08_row3751_q0p80,3751,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],261.8047361,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,44,2,8,10.1149/1.1344281,[3751],"[""10.1149/1.1344281""]",1.099966124,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 261.8047361)",64
saltClO4_rank08_row3751_q0p85,3751,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],261.8047361,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,44,2,8,10.1149/1.1344281,[3751],"[""10.1149/1.1344281""]",1.099966124,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 261.8047361)",64
saltClO4_rank08_row3751_q0p90,3751,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],261.8047361,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,44,2,8,10.1149/1.1344281,[3751],"[""10.1149/1.1344281""]",1.099966124,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 261.8047361)",64
saltClO4_rank09_row3739_q0p70,3739,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],321.2048223,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,45,2,9,10.1149/1.1344281,[3739],"[""10.1149/1.1344281""]",6.309573445,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 321.2048223)",64
saltClO4_rank09_row3739_q0p75,3739,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],321.2048223,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,45,2,9,10.1149/1.1344281,[3739],"[""10.1149/1.1344281""]",6.309573445,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 321.2048223)",64
saltClO4_rank09_row3739_q0p80,3739,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],321.2048223,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,45,2,9,10.1149/1.1344281,[3739],"[""10.1149/1.1344281""]",6.309573445,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 321.2048223)",64
saltClO4_rank09_row3739_q0p85,3739,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],321.2048223,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,45,2,9,10.1149/1.1344281,[3739],"[""10.1149/1.1344281""]",6.309573445,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 321.2048223)",64
saltClO4_rank09_row3739_q0p90,3739,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],321.2048223,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,45,2,9,10.1149/1.1344281,[3739],"[""10.1149/1.1344281""]",6.309573445,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 321.2048223)",64
saltTFSI_rank01_row224_q0p70,224,10.1016/j.jpowsour.2011.07.071,Li,TFSI,1.0,"[""EC"",""DMC""]","[0.5,0.5]",292.1342406,TFSI,0.70,"salt-family centroid representative selected from salt_conc, temperature, weighted_permittivity, weighted_viscosity_mPa_s_25C, solvent_entropy, salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity, frac_EC, frac_PC, frac_DME, frac_DMC, frac_DEC, frac_EMC, conductivity descriptor space",46,3,1,10.1016/j.jpowsour.2011.07.071,[224],"[""10.1016/j.jpowsour.2011.07.071""]",7.696412001,0.0,1,LiTFSI,1.0,mol/l,mol/L,molar,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.05,1.2449999999999999,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'TFSI', 1.0, '[""EC"",""DMC""]', '[0.5,0.5]', 292.1342406)",127
saltTFSI_rank01_row224_q0p75,224,10.1016/j.jpowsour.2011.07.071,Li,TFSI,1.0,"[""EC"",""DMC""]","[0.5,0.5]",292.1342406,TFSI,0.75,"salt-family centroid representative selected from salt_conc, temperature, weighted_permittivity, weighted_viscosity_mPa_s_25C, solvent_entropy, salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity, frac_EC, frac_PC, frac_DME, frac_DMC, frac_DEC, frac_EMC, conductivity descriptor space",46,3,1,10.1016/j.jpowsour.2011.07.071,[224],"[""10.1016/j.jpowsour.2011.07.071""]",7.696412001,0.0,1,LiTFSI,1.0,mol/l,mol/L,molar,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.05,1.2449999999999999,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'TFSI', 1.0, '[""EC"",""DMC""]', '[0.5,0.5]', 292.1342406)",127
saltTFSI_rank01_row224_q0p80,224,10.1016/j.jpowsour.2011.07.071,Li,TFSI,1.0,"[""EC"",""DMC""]","[0.5,0.5]",292.1342406,TFSI,0.80,"salt-family centroid representative selected from salt_conc, temperature, weighted_permittivity, weighted_viscosity_mPa_s_25C, solvent_entropy, salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity, frac_EC, frac_PC, frac_DME, frac_DMC, frac_DEC, frac_EMC, conductivity descriptor space",46,3,1,10.1016/j.jpowsour.2011.07.071,[224],"[""10.1016/j.jpowsour.2011.07.071""]",7.696412001,0.0,1,LiTFSI,1.0,mol/l,mol/L,molar,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.05,1.2449999999999999,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'TFSI', 1.0, '[""EC"",""DMC""]', '[0.5,0.5]', 292.1342406)",127
