original_row_index,doi,conductivity,anion_name,composition_summary,solvent_entropy,weighted_permittivity,weighted_viscosity_mPa_s_25C,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,anion_PF6,anion_ClO4,anion_TFSI,anion_FSI,anion_BF4,has_EC,frac_EC,has_PC,frac_PC,has_DME,frac_DME,has_DMC,frac_DMC,has_DEC,frac_DEC,has_EMC,frac_EMC
3608,10.1149/1.1344281,5.469291042,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3609,10.1149/1.1344281,4.893900918,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3610,10.1149/1.1344281,4.175318937,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3611,10.1149/1.1344281,3.677199915,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3612,10.1149/1.1344281,3.087842728,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3613,10.1149/1.1344281,2.634448149,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3614,10.1149/1.1344281,2.109297952,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3615,10.1149/1.1344281,1.715863589,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3616,10.1149/1.1344281,1.395814116,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3617,10.1149/1.1344281,1.016006653,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3618,10.1149/1.1344281,0.763411364,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3619,10.1149/1.1344281,0.538312523,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3620,10.1149/1.1344281,0.367719991,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3621,10.1149/1.1344281,0.243336298,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3622,10.1149/1.1344281,0.146391965,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3623,10.1149/1.1344281,0.078804628,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3624,10.1149/1.1344281,0.038566204,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3625,10.1149/1.1344281,0.018873918,TFSI,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,0,1,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3724,10.1149/1.1344281,15.11159636,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3725,10.1149/1.1344281,14.63919654,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3726,10.1149/1.1344281,14.18156428,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3727,10.1149/1.1344281,13.73823796,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3728,10.1149/1.1344281,13.30877035,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3729,10.1149/1.1344281,12.48969187,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3730,10.1149/1.1344281,11.72102298,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3731,10.1149/1.1344281,11.175729,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3732,10.1149/1.1344281,10.48792698,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3733,10.1149/1.1344281,9.687392507,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3734,10.1149/1.1344281,9.091189065,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3735,10.1149/1.1344281,8.397266396,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3736,10.1149/1.1344281,7.880462816,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3737,10.1149/1.1344281,7.51384218,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3738,10.1149/1.1344281,6.940317048,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3739,10.1149/1.1344281,6.309573445,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3740,10.1149/1.1344281,5.645782431,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3741,10.1149/1.1344281,5.214844698,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3742,10.1149/1.1344281,4.740913909,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3743,10.1149/1.1344281,4.175318937,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3744,10.1149/1.1344281,3.736059577,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3745,10.1149/1.1344281,3.343011965,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3746,10.1149/1.1344281,2.897803719,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3747,10.1149/1.1344281,2.39502662,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3748,10.1149/1.1344281,2.043359718,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3749,10.1149/1.1344281,1.743328822,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3750,10.1149/1.1344281,1.395814116,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3751,10.1149/1.1344281,1.099966124,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3752,10.1149/1.1344281,0.83972664,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3753,10.1149/1.1344281,0.601603487,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3754,10.1149/1.1344281,0.437904401,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3755,10.1149/1.1344281,0.308784273,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3756,10.1149/1.1344281,0.204335972,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3757,10.1149/1.1344281,0.135217992,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3758,10.1149/1.1344281,0.077563103,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3759,10.1149/1.1344281,0.038566204,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3760,10.1149/1.1344281,0.016360369,ClO4,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
3786,10.1149/1.1344281,2.579896064,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3787,10.1149/1.1344281,2.62959886,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3788,10.1149/1.1344281,2.680259201,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3789,10.1149/1.1344281,2.714573827,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3790,10.1149/1.1344281,2.749327774,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3791,10.1149/1.1344281,2.784526666,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3792,10.1149/1.1344281,2.820176199,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3793,10.1149/1.1344281,2.911309636,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3794,10.1149/1.1344281,2.948582337,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3795,10.1149/1.1344281,2.986332231,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3796,10.1149/1.1344281,2.986332231,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3797,10.1149/1.1344281,2.986332231,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3798,10.1149/1.1344281,2.911309636,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3799,10.1149/1.1344281,2.802294743,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3800,10.1149/1.1344281,2.784526666,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3801,10.1149/1.1344281,2.714573827,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3802,10.1149/1.1344281,2.714573827,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3803,10.1149/1.1344281,2.596358393,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3804,10.1149/1.1344281,2.531132715,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3805,10.1149/1.1344281,2.271713669,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3806,10.1149/1.1344281,1.541151395,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3807,10.1149/1.1344281,0.575000879,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3808,10.1149/1.1344281,0.454421178,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3809,10.1149/1.1344281,0.363725275,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3810,10.1149/1.1344281,0.308283497,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3811,10.1149/1.1344281,0.262959886,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3812,10.1149/1.1344281,0.220060166,ClO4,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3813,10.1149/1.1344281,10.25769363,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3814,10.1149/1.1344281,10.25769363,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3815,10.1149/1.1344281,10.25769363,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3816,10.1149/1.1344281,10.32314802,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3817,10.1149/1.1344281,10.32314802,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3818,10.1149/1.1344281,10.0,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3819,10.1149/1.1344281,10.0,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3820,10.1149/1.1344281,9.873591112,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3821,10.1149/1.1344281,9.748780144,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3822,10.1149/1.1344281,9.4436117,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3823,10.1149/1.1344281,9.147996017,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3824,10.1149/1.1344281,8.749615134,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3825,10.1149/1.1344281,8.421983081,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3826,10.1149/1.1344281,8.106619313,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3827,10.1149/1.1344281,7.558803207,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3828,10.1149/1.1344281,7.13824024,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3829,10.1149/1.1344281,6.741076905,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3830,10.1149/1.1344281,6.285539232,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3831,10.1149/1.1344281,5.713550593,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3832,10.1149/1.1344281,4.904646766,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3833,10.1149/1.1344281,4.130685208,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3834,10.1149/1.1344281,3.456798248,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3835,10.1149/1.1344281,3.005388031,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3836,10.1149/1.1344281,2.62959886,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3837,10.1149/1.1344281,2.420905854,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3838,10.1149/1.1344281,2.271713669,TFSI,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
4363,10.1149/1.1466857,0.551948052,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4364,10.1149/1.1466857,1.038961039,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4365,10.1149/1.1466857,1.818181818,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4366,10.1149/1.1466857,2.824675325,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4367,10.1149/1.1466857,3.928571429,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4368,10.1149/1.1466857,5.162337662,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4369,10.1149/1.1466857,6.493506494,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4370,10.1149/1.1466857,7.954545455,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4371,10.1149/1.1466857,9.545454545,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4372,10.1149/1.1466857,11.16883117,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4373,10.1149/1.1466857,12.5974026,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4374,10.1149/1.1466857,14.05844156,PF6,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4375,10.1149/1.1466857,0.12987013,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4376,10.1149/1.1466857,0.454545455,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4377,10.1149/1.1466857,0.714285714,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4378,10.1149/1.1466857,0.974025974,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4379,10.1149/1.1466857,1.233766234,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4380,10.1149/1.1466857,1.720779221,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4381,10.1149/1.1466857,2.045454545,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4382,10.1149/1.1466857,2.564935065,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4383,10.1149/1.1466857,3.084415584,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4384,10.1149/1.1466857,3.506493506,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4385,10.1149/1.1466857,3.928571429,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
4386,10.1149/1.1466857,4.220779221,BF4,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,28.73,1.025,0,0,0,0,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7
10873,10.1149/1.1872737,12.29547642,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,12.621085032864,0.4421829963936,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10874,10.1149/1.1872737,12.82483157,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,12.708731445879,0.44525371126709995,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
10875,10.1149/1.1872737,19.30943215,PF6,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,31.202126865154,1.0931746292146,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0
