original_row_index,doi,conductivity,anion_name,composition_summary,salt_conc,temperature,replicate_count,cluster_id,pca1,pca2
11888,10.1149/2.0571912jes,6.352,PF6,EC:0.500+DMC:0.500,0.504,273.15,1,1,2.143610990632924,-0.09637143826389118
11889,10.1149/2.0571912jes,6.813,PF6,EC:0.500+DMC:0.500,1.004,273.15,1,1,2.1311684094197543,0.4964466752226267
11890,10.1149/2.0571912jes,4.488,PF6,EC:0.500+DMC:0.500,1.503,273.15,1,1,2.1187507133690104,1.0880791524821714
11891,10.1149/2.0571912jes,2.978,PF6,EC:0.500+DMC:0.500,2.003,273.15,1,1,2.106308132155841,1.6808972659686894
11892,10.1149/2.0571912jes,1.413,PF6,EC:0.500+DMC:0.500,3.0,273.15,1,1,2.08149762521678,2.8629765842608057
11893,10.1149/2.0571912jes,7.864,PF6,EC:0.500+DMC:0.500,0.502,283.15,1,1,2.143660760957777,-0.09874271071783726
11894,10.1149/2.0571912jes,8.723,PF6,EC:0.500+DMC:0.500,1.004,283.15,1,1,2.1311684094197543,0.4964466752226267
11895,10.1149/2.0571912jes,6.378,PF6,EC:0.500+DMC:0.500,1.504,283.15,1,1,2.118725828206584,1.0892647887091444
11896,10.1149/2.0571912jes,4.451,PF6,EC:0.500+DMC:0.500,2.001,283.15,1,1,2.1063579024806933,1.6785259935147434
11897,10.1149/2.0571912jes,2.308,PF6,EC:0.500+DMC:0.500,2.998,283.15,1,1,2.0815473955416324,2.8606053118068595
11898,10.1149/2.0571912jes,9.436,PF6,EC:0.500+DMC:0.500,0.504,293.15,1,1,2.143610990632924,-0.09637143826389118
11899,10.1149/2.0571912jes,10.813,PF6,EC:0.500+DMC:0.500,1.005,293.15,1,1,2.131143524257328,0.49763231144959963
11900,10.1149/2.0571912jes,8.507,PF6,EC:0.500+DMC:0.500,1.504,293.15,1,1,2.118725828206584,1.0892647887091444
11901,10.1149/2.0571912jes,6.441,PF6,EC:0.500+DMC:0.500,2.006,293.15,1,1,2.1062334766685615,1.6844541746496082
11902,10.1149/2.0571912jes,3.463,PF6,EC:0.500+DMC:0.500,3.005,293.15,1,1,2.081373199404648,2.868904765395671
11903,10.1149/2.0571912jes,10.909,PF6,EC:0.500+DMC:0.500,0.505,303.15,1,1,2.1435861054704977,-0.09518580203691808
11904,10.1149/2.0571912jes,12.942,PF6,EC:0.500+DMC:0.500,1.007,303.15,1,1,2.131093753932475,0.5000035839035455
11905,10.1149/2.0571912jes,10.896,PF6,EC:0.500+DMC:0.500,1.505,303.15,1,1,2.118700943044158,1.0904504249361175
11906,10.1149/2.0571912jes,8.511,PF6,EC:0.500+DMC:0.500,2.006,303.15,1,1,2.1062334766685615,1.6844541746496082
11907,10.1149/2.0571912jes,4.935,PF6,EC:0.500+DMC:0.500,3.001,303.15,1,1,2.0814727400543536,2.864162220487779
11908,10.1149/2.0571912jes,12.441,PF6,EC:0.500+DMC:0.500,0.505,313.15,1,1,2.1435861054704977,-0.09518580203691808
11909,10.1149/2.0571912jes,15.151,PF6,EC:0.500+DMC:0.500,1.008,313.15,1,1,2.1310688687700488,0.5011892201305188
11910,10.1149/2.0571912jes,13.184,PF6,EC:0.500+DMC:0.500,1.503,313.15,1,1,2.1187507133690104,1.0880791524821714
11911,10.1149/2.0571912jes,10.76,PF6,EC:0.500+DMC:0.500,2.002,313.15,1,1,2.106333017318267,1.679711629741716
11912,10.1149/2.0571912jes,6.587,PF6,EC:0.500+DMC:0.500,3.001,313.15,1,1,2.0814727400543536,2.864162220487779
11913,10.1149/2.0571912jes,14.172,PF6,EC:0.500+DMC:0.500,0.501,323.15,1,1,2.143685646120203,-0.09992834694481025
11914,10.1149/2.0571912jes,17.36,PF6,EC:0.500+DMC:0.500,1.008,323.15,1,1,2.1310688687700488,0.5011892201305188
11915,10.1149/2.0571912jes,15.731,PF6,EC:0.500+DMC:0.500,1.501,323.15,1,1,2.1188004836938634,1.0857078800282256
11916,10.1149/2.0571912jes,13.108,PF6,EC:0.500+DMC:0.500,2.005,323.15,1,1,2.1062583618309882,1.6832685384226351
11917,10.1149/2.0571912jes,7.98,PF6,EC:0.500+DMC:0.500,3.0,323.15,1,1,2.08149762521678,2.8629765842608057
11918,10.1149/2.0571912jes,1.417,PF6,EC:0.300+EMC:0.700,0.111,263.15,1,3,1.2626656922513364,-2.343576941942519
11919,10.1149/2.0571912jes,3.784,PF6,EC:0.300+EMC:0.700,0.499,263.15,1,3,1.25005582534583,-2.014907977143322
11920,10.1149/2.0571912jes,4.185,PF6,EC:0.300+EMC:0.700,0.995,263.15,1,3,1.2339359954872446,-1.5947538365752751
11921,10.1149/2.0571912jes,3.11,PF6,EC:0.300+EMC:0.700,1.5,263.15,1,3,1.2175236687159026,-1.166975931359825
11922,10.1149/2.0571912jes,1.665,PF6,EC:0.300+EMC:0.700,1.997,263.15,1,3,1.2013713392003442,-0.7459747058309562
11923,10.1149/2.0571912jes,0.35,PF6,EC:0.300+EMC:0.700,3.002,263.15,1,3,1.168709183942525,0.10534567979583073
11924,10.1149/2.0571912jes,1.631,PF6,EC:0.300+EMC:0.700,0.104,273.15,1,3,1.262893189850147,-2.3495065366682777
11925,10.1149/2.0571912jes,4.697,PF6,EC:0.300+EMC:0.700,0.488,273.15,1,3,1.2504133215725326,-2.0242259117123713
11926,10.1149/2.0571912jes,5.39,PF6,EC:0.300+EMC:0.700,0.996,273.15,1,3,1.2339034958302717,-1.5939067516144525
11927,10.1149/2.0571912jes,4.276,PF6,EC:0.300+EMC:0.700,1.496,273.15,1,3,1.2176536673437943,-1.1703642712031157
11928,10.1149/2.0571912jes,2.637,PF6,EC:0.300+EMC:0.700,1.999,273.15,1,3,1.2013063398863983,-0.7442805359093108
11929,10.1149/2.0571912jes,0.855,PF6,EC:0.300+EMC:0.700,2.998,273.15,1,3,1.1688391825704167,0.1019573399525405
11930,10.1149/2.0571912jes,2.137,PF6,EC:0.300+EMC:0.700,0.102,283.15,1,3,1.2629581891640929,-2.351200706589923
11931,10.1149/2.0571912jes,5.63,PF6,EC:0.300+EMC:0.700,0.497,283.15,1,3,1.250120824659776,-2.016602147064967
11932,10.1149/2.0571912jes,6.77,PF6,EC:0.300+EMC:0.700,0.994,283.15,1,3,1.2339684951442176,-1.595600921536098
11933,10.1149/2.0571912jes,5.656,PF6,EC:0.300+EMC:0.700,1.498,283.15,1,3,1.2175886680298484,-1.1686701012814704
11934,10.1149/2.0571912jes,3.725,PF6,EC:0.300+EMC:0.700,1.997,283.15,1,3,1.2013713392003442,-0.7459747058309562
11935,10.1149/2.0571912jes,1.399,PF6,EC:0.300+EMC:0.700,3.0,283.15,1,3,1.1687741832564709,0.1036515098741859
11936,10.1149/2.0571912jes,2.467,PF6,EC:0.300+EMC:0.700,0.102,293.15,1,3,1.2629581891640929,-2.351200706589923
11937,10.1149/2.0571912jes,6.796,PF6,EC:0.300+EMC:0.700,0.497,293.15,1,3,1.250120824659776,-2.016602147064967
11938,10.1149/2.0571912jes,8.267,PF6,EC:0.300+EMC:0.700,0.998,293.15,1,3,1.2338384965163258,-1.5922125816928072
11939,10.1149/2.0571912jes,7.172,PF6,EC:0.300+EMC:0.700,1.499,293.15,1,3,1.2175561683728755,-1.1678230163206476
11940,10.1149/2.0571912jes,5.047,PF6,EC:0.300+EMC:0.700,2.003,293.15,1,3,1.2011763412585066,-0.74089219606602
11941,10.1149/2.0571912jes,2.216,PF6,EC:0.300+EMC:0.700,3.0,293.15,1,3,1.1687741832564709,0.1036515098741859
11942,10.1149/2.0571912jes,2.739,PF6,EC:0.300+EMC:0.700,0.102,303.15,1,3,1.2629581891640929,-2.351200706589923
11943,10.1149/2.0571912jes,7.613,PF6,EC:0.300+EMC:0.700,0.499,303.15,1,3,1.25005582534583,-2.014907977143322
11944,10.1149/2.0571912jes,9.764,PF6,EC:0.300+EMC:0.700,0.996,303.15,1,3,1.2339034958302717,-1.5939067516144525
11945,10.1149/2.0571912jes,8.688,PF6,EC:0.300+EMC:0.700,1.501,303.15,1,3,1.2174911690589296,-1.1661288463990025
11946,10.1149/2.0571912jes,6.466,PF6,EC:0.300+EMC:0.700,2.004,303.15,1,3,1.2011438416015336,-0.7400451111051974
11947,10.1149/2.0571912jes,3.246,PF6,EC:0.300+EMC:0.700,2.996,303.15,1,3,1.1689041818843626,0.10026317003089488
11948,10.1149/2.0571912jes,3.381,PF6,EC:0.300+EMC:0.700,0.102,313.15,1,3,1.2629581891640929,-2.351200706589923
11949,10.1149/2.0571912jes,9.07,PF6,EC:0.300+EMC:0.700,0.497,313.15,1,3,1.250120824659776,-2.016602147064967
11950,10.1149/2.0571912jes,11.513,PF6,EC:0.300+EMC:0.700,0.996,313.15,1,3,1.2339034958302717,-1.5939067516144525
11951,10.1149/2.0571912jes,10.748,PF6,EC:0.300+EMC:0.700,1.492,313.15,1,3,1.2177836659716863,-1.1737526110464063
11952,10.1149/2.0571912jes,8.312,PF6,EC:0.300+EMC:0.700,2.002,313.15,1,3,1.2012088409154795,-0.7417392810268432
11953,10.1149/2.0571912jes,4.373,PF6,EC:0.300+EMC:0.700,2.996,313.15,1,3,1.1689041818843626,0.10026317003089488
11954,10.1149/2.0571912jes,3.556,PF6,EC:0.300+EMC:0.700,0.096,323.15,1,3,1.2631531871059307,-2.3562832163548593
11955,10.1149/2.0571912jes,9.537,PF6,EC:0.300+EMC:0.700,0.497,323.15,1,3,1.250120824659776,-2.016602147064967
11956,10.1149/2.0571912jes,13.029,PF6,EC:0.300+EMC:0.700,0.999,323.15,1,3,1.2338059968593527,-1.5913654967319844
11957,10.1149/2.0571912jes,11.934,PF6,EC:0.300+EMC:0.700,1.497,323.15,1,3,1.2176211676868214,-1.169517186242293
11958,10.1149/2.0571912jes,9.44,PF6,EC:0.300+EMC:0.700,1.993,323.15,1,3,1.201501337828236,-0.7493630456742468
11959,10.1149/2.0571912jes,5.617,PF6,EC:0.300+EMC:0.700,2.996,323.15,1,3,1.1689041818843626,0.10026317003089488
12002,10.1149/2.0641503jes,5.095238095,PF6,EC:0.500+DEC:0.500,0.502314815,283.15,1,5,1.7817899633572645,-0.37235351416745194
12003,10.1149/2.0641503jes,6.80952381,PF6,EC:0.500+DEC:0.500,0.502314815,298.15,1,5,1.7817899633572645,-0.37235351416745194
12004,10.1149/2.0641503jes,8.738205467,PF6,EC:0.500+DEC:0.500,0.5,313.15,1,5,1.7818496047979844,-0.3751031756985021
12005,10.1149/2.0641503jes,5.581018519,PF6,EC:0.500+DEC:0.500,0.800925926,283.15,1,5,1.774096218122754,-0.017647205170459278
12006,10.1149/2.0641503jes,7.84292328,PF6,EC:0.500+DEC:0.500,0.800925926,298.15,1,5,1.774096218122754,-0.017647205170459278
12007,10.1149/2.0641503jes,10.31911376,PF6,EC:0.500+DEC:0.500,0.800925926,313.15,1,5,1.774096218122754,-0.017647205170459278
12008,10.1149/2.0641503jes,5.452491182,PF6,EC:0.500+DEC:0.500,1.0,283.15,1,5,1.7689670546330805,0.21882366749420243
12009,10.1149/2.0641503jes,7.88106261,PF6,EC:0.500+DEC:0.500,1.0,298.15,1,5,1.7689670546330805,0.21882366749420243
12010,10.1149/2.0641503jes,10.64296737,PF6,EC:0.500+DEC:0.500,1.0,313.15,1,5,1.7689670546330805,0.21882366749420243
12011,10.1149/2.0641503jes,4.919091711,PF6,EC:0.500+DEC:0.500,1.201388889,283.15,1,5,1.763778249702687,0.4580442016899144
12012,10.1149/2.0641503jes,7.490520282,PF6,EC:0.500+DEC:0.500,1.201388889,298.15,1,5,1.763778249702687,0.4580442016899144
12013,10.1149/2.0641503jes,10.204806,PF6,EC:0.500+DEC:0.500,1.201388889,313.15,1,5,1.763778249702687,0.4580442016899144
12014,10.1149/2.0641503jes,3.785824515,PF6,EC:0.500+DEC:0.500,1.5,283.15,1,5,1.7560845044681765,0.8127505106869071
12015,10.1149/2.0641503jes,6.404872134,PF6,EC:0.500+DEC:0.500,1.5,298.15,1,5,1.7560845044681765,0.8127505106869071
12016,10.1149/2.0641503jes,9.095238095,PF6,EC:0.500+DEC:0.500,1.502314815,313.15,1,5,1.7560248630274566,0.8155001722179573
13615,10.1016/0378-7753(91)80004-H,0.01,PF6,EC:0.150+PC:0.850,1.0,213.15,1,4,-1.3678395894217863,3.3098846107356885
13616,10.1016/0378-7753(91)80004-H,0.01,PF6,EC:0.500+PC:0.500,1.0,213.15,1,4,-0.03624319103427644,3.291578814238058
13618,10.1016/0378-7753(91)80004-H,0.06,PF6,EC:0.150+PC:0.850,1.0,223.15,1,4,-1.3678395894217863,3.3098846107356885
13619,10.1016/0378-7753(91)80004-H,0.05,PF6,EC:0.500+PC:0.500,1.0,223.15,1,4,-0.03624319103427644,3.291578814238058
13621,10.1016/0378-7753(91)80004-H,0.21,PF6,EC:0.150+PC:0.850,1.0,233.15,1,4,-1.3678395894217863,3.3098846107356885
13622,10.1016/0378-7753(91)80004-H,0.23,PF6,EC:0.500+PC:0.500,1.0,233.15,1,4,-0.03624319103427644,3.291578814238058
13624,10.1016/0378-7753(91)80004-H,0.56,PF6,EC:0.150+PC:0.850,1.0,243.15,1,4,-1.3678395894217863,3.3098846107356885
13625,10.1016/0378-7753(91)80004-H,0.71,PF6,EC:0.500+PC:0.500,1.0,243.15,1,4,-0.03624319103427644,3.291578814238058
13627,10.1016/0378-7753(91)80004-H,1.12,PF6,EC:0.150+PC:0.850,1.0,253.15,1,4,-1.3678395894217863,3.3098846107356885
13628,10.1016/0378-7753(91)80004-H,1.36,PF6,EC:0.500+PC:0.500,1.0,253.15,1,4,-0.03624319103427644,3.291578814238058
13630,10.1016/0378-7753(91)80004-H,1.9,PF6,EC:0.150+PC:0.850,1.0,263.15,1,4,-1.3678395894217863,3.3098846107356885
13631,10.1016/0378-7753(91)80004-H,2.26,PF6,EC:0.500+PC:0.500,1.0,263.15,1,4,-0.03624319103427644,3.291578814238058
13633,10.1016/0378-7753(91)80004-H,2.92,PF6,EC:0.150+PC:0.850,1.0,273.15,1,4,-1.3678395894217863,3.3098846107356885
13634,10.1016/0378-7753(91)80004-H,3.46,PF6,EC:0.500+PC:0.500,1.0,273.15,1,4,-0.03624319103427644,3.291578814238058
13636,10.1016/0378-7753(91)80004-H,5.64,PF6,EC:0.150+PC:0.850,1.0,293.15,1,4,-1.3678395894217863,3.3098846107356885
13637,10.1016/0378-7753(91)80004-H,6.56,PF6,EC:0.500+PC:0.500,1.0,293.15,1,4,-0.03624319103427644,3.291578814238058
13639,10.1016/0378-7753(91)80004-H,8.95,PF6,EC:0.150+PC:0.850,1.0,313.15,1,4,-1.3678395894217863,3.3098846107356885
13640,10.1016/0378-7753(91)80004-H,10.34,PF6,EC:0.500+PC:0.500,1.0,313.15,1,4,-0.03624319103427644,3.291578814238058
13642,10.1016/0378-7753(91)80004-H,12.8,PF6,EC:0.150+PC:0.850,1.0,333.15,1,4,-1.3678395894217863,3.3098846107356885
13643,10.1016/0378-7753(91)80004-H,14.63,PF6,EC:0.500+PC:0.500,1.0,333.15,1,4,-0.03624319103427644,3.291578814238058
13645,10.1016/0378-7753(91)80004-H,16.88,PF6,EC:0.150+PC:0.850,1.0,353.15,1,4,-1.3678395894217863,3.3098846107356885
13646,10.1016/0378-7753(91)80004-H,19.35,PF6,EC:0.500+PC:0.500,1.0,353.15,1,4,-0.03624319103427644,3.291578814238058
13793,10.1016/0378-7753(91)80004-H,0.02,BF4,EC:0.500+PC:0.500,1.0,213.15,1,4,-0.4495251928510141,3.0584197436309895
13796,10.1016/0378-7753(91)80004-H,0.05,BF4,EC:0.500+PC:0.500,1.0,223.15,1,4,-0.4495251928510141,3.0584197436309895
13799,10.1016/0378-7753(91)80004-H,0.19,BF4,EC:0.500+PC:0.500,1.0,233.15,1,4,-0.4495251928510141,3.0584197436309895
13802,10.1016/0378-7753(91)80004-H,0.64,BF4,EC:0.500+PC:0.500,1.0,243.15,1,4,-0.4495251928510141,3.0584197436309895
13805,10.1016/0378-7753(91)80004-H,1.11,BF4,EC:0.500+PC:0.500,1.0,253.15,1,4,-0.4495251928510141,3.0584197436309895
13808,10.1016/0378-7753(91)80004-H,1.71,BF4,EC:0.500+PC:0.500,1.0,263.15,1,4,-0.4495251928510141,3.0584197436309895
13811,10.1016/0378-7753(91)80004-H,2.41,BF4,EC:0.500+PC:0.500,1.0,273.15,1,4,-0.4495251928510141,3.0584197436309895
13814,10.1016/0378-7753(91)80004-H,4.25,BF4,EC:0.500+PC:0.500,1.0,293.15,1,4,-0.4495251928510141,3.0584197436309895
13817,10.1016/0378-7753(91)80004-H,6.27,BF4,EC:0.500+PC:0.500,1.0,313.15,1,4,-0.4495251928510141,3.0584197436309895
13820,10.1016/0378-7753(91)80004-H,8.51,BF4,EC:0.500+PC:0.500,1.0,333.15,1,4,-0.4495251928510141,3.0584197436309895
13823,10.1016/0378-7753(91)80004-H,10.79,BF4,EC:0.500+PC:0.500,1.0,353.15,1,4,-0.4495251928510141,3.0584197436309895
