source_row_number,original_row_index,doi,anion_name,composition_summary,criterion_name,features_used,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,cluster_id,row_status,valid_feature_position,best_k,best_candidate_k,best_silhouette_score,one_cluster_fallback_used
211,3603,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,211,5,5,0.7972778726861223,False
212,3604,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,212,5,5,0.7972778726861223,False
213,3605,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,213,5,5,0.7972778726861223,False
214,3606,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,214,5,5,0.7972778726861223,False
215,3607,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,215,5,5,0.7972778726861223,False
216,3608,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,216,5,5,0.7972778726861223,False
217,3609,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,217,5,5,0.7972778726861223,False
218,3610,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,218,5,5,0.7972778726861223,False
219,3611,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,219,5,5,0.7972778726861223,False
220,3612,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,220,5,5,0.7972778726861223,False
221,3613,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,221,5,5,0.7972778726861223,False
222,3614,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,222,5,5,0.7972778726861223,False
223,3615,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,223,5,5,0.7972778726861223,False
224,3616,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,224,5,5,0.7972778726861223,False
225,3617,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,225,5,5,0.7972778726861223,False
226,3618,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,226,5,5,0.7972778726861223,False
227,3619,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,227,5,5,0.7972778726861223,False
228,3620,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,228,5,5,0.7972778726861223,False
229,3621,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,229,5,5,0.7972778726861223,False
230,3622,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,230,5,5,0.7972778726861223,False
231,3623,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,231,5,5,0.7972778726861223,False
232,3624,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,232,5,5,0.7972778726861223,False
233,3625,10.1149/1.1344281,TFSI,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,233,5,5,0.7972778726861223,False
234,3724,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,234,5,5,0.7972778726861223,False
235,3725,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,235,5,5,0.7972778726861223,False
236,3726,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,236,5,5,0.7972778726861223,False
237,3727,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,237,5,5,0.7972778726861223,False
238,3728,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,238,5,5,0.7972778726861223,False
239,3729,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,239,5,5,0.7972778726861223,False
240,3730,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,240,5,5,0.7972778726861223,False
241,3731,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,241,5,5,0.7972778726861223,False
242,3732,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,242,5,5,0.7972778726861223,False
243,3733,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,243,5,5,0.7972778726861223,False
244,3734,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,244,5,5,0.7972778726861223,False
245,3735,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,245,5,5,0.7972778726861223,False
246,3736,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,246,5,5,0.7972778726861223,False
247,3737,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,247,5,5,0.7972778726861223,False
248,3738,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,248,5,5,0.7972778726861223,False
249,3739,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,249,5,5,0.7972778726861223,False
250,3740,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,250,5,5,0.7972778726861223,False
251,3741,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,251,5,5,0.7972778726861223,False
252,3742,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,252,5,5,0.7972778726861223,False
253,3743,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,253,5,5,0.7972778726861223,False
254,3744,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,254,5,5,0.7972778726861223,False
255,3745,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,255,5,5,0.7972778726861223,False
256,3746,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,256,5,5,0.7972778726861223,False
257,3747,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,257,5,5,0.7972778726861223,False
258,3748,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,258,5,5,0.7972778726861223,False
259,3749,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,259,5,5,0.7972778726861223,False
260,3750,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,260,5,5,0.7972778726861223,False
261,3751,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,261,5,5,0.7972778726861223,False
262,3752,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,262,5,5,0.7972778726861223,False
263,3753,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,263,5,5,0.7972778726861223,False
264,3754,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,264,5,5,0.7972778726861223,False
265,3755,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,265,5,5,0.7972778726861223,False
266,3756,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,266,5,5,0.7972778726861223,False
267,3757,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,267,5,5,0.7972778726861223,False
268,3758,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,268,5,5,0.7972778726861223,False
269,3759,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,269,5,5,0.7972778726861223,False
270,3760,10.1149/1.1344281,ClO4,PC:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",64.9,2.53,2,clustered,270,5,5,0.7972778726861223,False
271,3786,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,271,5,5,0.7972778726861223,False
272,3787,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,272,5,5,0.7972778726861223,False
273,3788,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,273,5,5,0.7972778726861223,False
274,3789,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,274,5,5,0.7972778726861223,False
275,3790,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,275,5,5,0.7972778726861223,False
276,3791,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,276,5,5,0.7972778726861223,False
277,3792,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,277,5,5,0.7972778726861223,False
278,3793,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,278,5,5,0.7972778726861223,False
279,3794,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,279,5,5,0.7972778726861223,False
280,3795,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,280,5,5,0.7972778726861223,False
281,3796,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,281,5,5,0.7972778726861223,False
282,3797,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,282,5,5,0.7972778726861223,False
283,3798,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,283,5,5,0.7972778726861223,False
284,3799,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,284,5,5,0.7972778726861223,False
285,3800,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,285,5,5,0.7972778726861223,False
286,3801,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,286,5,5,0.7972778726861223,False
287,3802,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,287,5,5,0.7972778726861223,False
288,3803,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,288,5,5,0.7972778726861223,False
289,3804,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,289,5,5,0.7972778726861223,False
290,3805,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,290,5,5,0.7972778726861223,False
291,3806,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,291,5,5,0.7972778726861223,False
292,3807,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,292,5,5,0.7972778726861223,False
293,3808,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,293,5,5,0.7972778726861223,False
294,3809,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,294,5,5,0.7972778726861223,False
295,3810,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,295,5,5,0.7972778726861223,False
296,3811,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,296,5,5,0.7972778726861223,False
297,3812,10.1149/1.1344281,ClO4,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,297,5,5,0.7972778726861223,False
298,3813,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,298,5,5,0.7972778726861223,False
299,3814,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,299,5,5,0.7972778726861223,False
300,3815,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,300,5,5,0.7972778726861223,False
301,3816,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,301,5,5,0.7972778726861223,False
302,3817,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,302,5,5,0.7972778726861223,False
303,3818,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,303,5,5,0.7972778726861223,False
304,3819,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,304,5,5,0.7972778726861223,False
305,3820,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,305,5,5,0.7972778726861223,False
306,3821,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,306,5,5,0.7972778726861223,False
307,3822,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,307,5,5,0.7972778726861223,False
308,3823,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,308,5,5,0.7972778726861223,False
309,3824,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,309,5,5,0.7972778726861223,False
310,3825,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,310,5,5,0.7972778726861223,False
311,3826,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,311,5,5,0.7972778726861223,False
312,3827,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,312,5,5,0.7972778726861223,False
313,3828,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,313,5,5,0.7972778726861223,False
314,3829,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,314,5,5,0.7972778726861223,False
315,3830,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,315,5,5,0.7972778726861223,False
316,3831,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,316,5,5,0.7972778726861223,False
317,3832,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,317,5,5,0.7972778726861223,False
318,3833,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,318,5,5,0.7972778726861223,False
319,3834,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,319,5,5,0.7972778726861223,False
320,3835,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,320,5,5,0.7972778726861223,False
321,3836,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,321,5,5,0.7972778726861223,False
322,3837,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,322,5,5,0.7972778726861223,False
323,3838,10.1149/1.1344281,TFSI,DME:1.000,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",3.6,0.195,3,clustered,323,5,5,0.7972778726861223,False
324,4363,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,324,5,5,0.7972778726861223,False
325,4364,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,325,5,5,0.7972778726861223,False
326,4365,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,326,5,5,0.7972778726861223,False
327,4366,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,327,5,5,0.7972778726861223,False
328,4367,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,328,5,5,0.7972778726861223,False
329,4368,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,329,5,5,0.7972778726861223,False
330,4369,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,330,5,5,0.7972778726861223,False
331,4370,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,331,5,5,0.7972778726861223,False
332,4371,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,332,5,5,0.7972778726861223,False
333,4372,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",28.73,1.025,5,clustered,333,5,5,0.7972778726861223,False
