source_row_number,original_row_index,doi,anion_name,composition_summary,criterion_name,features_used,weighted_permittivity,weighted_viscosity_mPa_s_25C,cluster_id,row_status,valid_feature_position,best_k,best_candidate_k,best_silhouette_score,one_cluster_fallback_used
240,3730,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,240,6,6,0.9448105888567919,False
241,3731,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,241,6,6,0.9448105888567919,False
242,3732,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,242,6,6,0.9448105888567919,False
243,3733,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,243,6,6,0.9448105888567919,False
244,3734,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,244,6,6,0.9448105888567919,False
245,3735,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,245,6,6,0.9448105888567919,False
246,3736,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,246,6,6,0.9448105888567919,False
247,3737,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,247,6,6,0.9448105888567919,False
248,3738,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,248,6,6,0.9448105888567919,False
249,3739,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,249,6,6,0.9448105888567919,False
250,3740,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,250,6,6,0.9448105888567919,False
251,3741,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,251,6,6,0.9448105888567919,False
252,3742,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,252,6,6,0.9448105888567919,False
253,3743,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,253,6,6,0.9448105888567919,False
254,3744,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,254,6,6,0.9448105888567919,False
255,3745,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,255,6,6,0.9448105888567919,False
256,3746,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,256,6,6,0.9448105888567919,False
257,3747,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,257,6,6,0.9448105888567919,False
258,3748,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,258,6,6,0.9448105888567919,False
259,3749,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,259,6,6,0.9448105888567919,False
260,3750,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,260,6,6,0.9448105888567919,False
261,3751,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,261,6,6,0.9448105888567919,False
262,3752,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,262,6,6,0.9448105888567919,False
263,3753,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,263,6,6,0.9448105888567919,False
264,3754,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,264,6,6,0.9448105888567919,False
265,3755,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,265,6,6,0.9448105888567919,False
266,3756,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,266,6,6,0.9448105888567919,False
267,3757,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,267,6,6,0.9448105888567919,False
268,3758,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,268,6,6,0.9448105888567919,False
269,3759,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,269,6,6,0.9448105888567919,False
270,3760,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,270,6,6,0.9448105888567919,False
271,3786,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,271,6,6,0.9448105888567919,False
272,3787,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,272,6,6,0.9448105888567919,False
273,3788,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,273,6,6,0.9448105888567919,False
274,3789,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,274,6,6,0.9448105888567919,False
275,3790,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,275,6,6,0.9448105888567919,False
276,3791,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,276,6,6,0.9448105888567919,False
277,3792,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,277,6,6,0.9448105888567919,False
278,3793,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,278,6,6,0.9448105888567919,False
279,3794,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,279,6,6,0.9448105888567919,False
280,3795,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,280,6,6,0.9448105888567919,False
281,3796,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,281,6,6,0.9448105888567919,False
282,3797,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,282,6,6,0.9448105888567919,False
283,3798,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,283,6,6,0.9448105888567919,False
284,3799,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,284,6,6,0.9448105888567919,False
285,3800,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,285,6,6,0.9448105888567919,False
286,3801,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,286,6,6,0.9448105888567919,False
287,3802,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,287,6,6,0.9448105888567919,False
288,3803,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,288,6,6,0.9448105888567919,False
289,3804,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,289,6,6,0.9448105888567919,False
290,3805,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,290,6,6,0.9448105888567919,False
291,3806,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,291,6,6,0.9448105888567919,False
292,3807,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,292,6,6,0.9448105888567919,False
293,3808,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,293,6,6,0.9448105888567919,False
294,3809,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,294,6,6,0.9448105888567919,False
295,3810,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,295,6,6,0.9448105888567919,False
296,3811,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,296,6,6,0.9448105888567919,False
297,3812,10.1149/1.1344281,ClO4,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,297,6,6,0.9448105888567919,False
298,3813,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,298,6,6,0.9448105888567919,False
299,3814,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,299,6,6,0.9448105888567919,False
300,3815,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,300,6,6,0.9448105888567919,False
301,3816,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,301,6,6,0.9448105888567919,False
302,3817,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,302,6,6,0.9448105888567919,False
303,3818,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,303,6,6,0.9448105888567919,False
304,3819,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,304,6,6,0.9448105888567919,False
305,3820,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,305,6,6,0.9448105888567919,False
306,3821,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,306,6,6,0.9448105888567919,False
307,3822,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,307,6,6,0.9448105888567919,False
308,3823,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,308,6,6,0.9448105888567919,False
309,3824,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,309,6,6,0.9448105888567919,False
310,3825,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,310,6,6,0.9448105888567919,False
311,3826,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,311,6,6,0.9448105888567919,False
312,3827,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,312,6,6,0.9448105888567919,False
313,3828,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,313,6,6,0.9448105888567919,False
314,3829,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,314,6,6,0.9448105888567919,False
315,3830,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,315,6,6,0.9448105888567919,False
316,3831,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,316,6,6,0.9448105888567919,False
317,3832,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,317,6,6,0.9448105888567919,False
318,3833,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,318,6,6,0.9448105888567919,False
319,3834,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,319,6,6,0.9448105888567919,False
320,3835,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,320,6,6,0.9448105888567919,False
321,3836,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,321,6,6,0.9448105888567919,False
322,3837,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,322,6,6,0.9448105888567919,False
323,3838,10.1149/1.1344281,TFSI,DME:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",7.2,0.39,4,clustered,323,6,6,0.9448105888567919,False
324,4363,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,324,6,6,0.9448105888567919,False
325,4364,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,325,6,6,0.9448105888567919,False
326,4365,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,326,6,6,0.9448105888567919,False
327,4366,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,327,6,6,0.9448105888567919,False
328,4367,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,328,6,6,0.9448105888567919,False
329,4368,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,329,6,6,0.9448105888567919,False
330,4369,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,330,6,6,0.9448105888567919,False
331,4370,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,331,6,6,0.9448105888567919,False
332,4371,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,332,6,6,0.9448105888567919,False
333,4372,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,333,6,6,0.9448105888567919,False
334,4373,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,334,6,6,0.9448105888567919,False
335,4374,10.1149/1.1466857,PF6,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,335,6,6,0.9448105888567919,False
336,4375,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,336,6,6,0.9448105888567919,False
337,4376,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,337,6,6,0.9448105888567919,False
338,4377,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,338,6,6,0.9448105888567919,False
339,4378,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,339,6,6,0.9448105888567919,False
340,4379,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,340,6,6,0.9448105888567919,False
341,4380,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,341,6,6,0.9448105888567919,False
342,4381,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,342,6,6,0.9448105888567919,False
343,4382,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,343,6,6,0.9448105888567919,False
344,4383,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,344,6,6,0.9448105888567919,False
345,4384,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,345,6,6,0.9448105888567919,False
346,4385,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,346,6,6,0.9448105888567919,False
347,4386,10.1149/1.1466857,BF4,EC:0.300+EMC:0.700,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",28.73,1.025,3,clustered,347,6,6,0.9448105888567919,False
348,10873,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,348,6,6,0.9448105888567919,False
349,10874,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,349,6,6,0.9448105888567919,False
350,10875,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,350,6,6,0.9448105888567919,False
351,10877,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,351,6,6,0.9448105888567919,False
352,10878,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,352,6,6,0.9448105888567919,False
353,10881,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,353,6,6,0.9448105888567919,False
354,10884,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,354,6,6,0.9448105888567919,False
355,10885,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,355,6,6,0.9448105888567919,False
356,10886,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,356,6,6,0.9448105888567919,False
357,10887,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,357,6,6,0.9448105888567919,False
358,10888,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,358,6,6,0.9448105888567919,False
359,10889,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,359,6,6,0.9448105888567919,False
360,10891,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,360,6,6,0.9448105888567919,False
361,10893,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,361,6,6,0.9448105888567919,False
362,10894,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,362,6,6,0.9448105888567919,False
363,10895,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,363,6,6,0.9448105888567919,False
364,10897,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,364,6,6,0.9448105888567919,False
365,10899,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,365,6,6,0.9448105888567919,False
366,10900,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,366,6,6,0.9448105888567919,False
367,10901,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,367,6,6,0.9448105888567919,False
368,10902,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,368,6,6,0.9448105888567919,False
369,10903,10.1149/1.1872737,PF6,EC:0.270+PC:0.100+DMC:0.630,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",32.473,1.1377,3,clustered,369,6,6,0.9448105888567919,False
370,11883,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,370,6,6,0.9448105888567919,False
371,11884,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,371,6,6,0.9448105888567919,False
372,11885,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,372,6,6,0.9448105888567919,False
