doi,conductivity_mScm,temperature_K,concentration_molkg,salt,EC,PC,DMC,EMC,DEC,DME
10.1021/je0498863,0.964705882,272.95,1.879310345,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,1.329411765,282.85,1.879310345,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,1.776470588,292.65,1.875,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,2.211764706,302.55,1.879310345,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,2.741176471,312.45,1.875,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,3.294117647,322.35,1.879310345,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,3.894117647,332.15,1.879310345,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,0.094117647,233.75,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,0.2,243.65,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,0.352941176,253.35,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,0.564705882,263.15,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,0.847058824,272.95,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,1.164705882,282.85,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,1.576470588,292.65,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,2.023529412,302.55,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,2.529411765,312.45,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,3.058823529,322.35,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/je0498863,3.670588235,332.15,2.060344828,BF4,0.0,0.6,0.0,0.0,0.4,0.0
10.1149/1.1403730,1.127619048,233.15,0.454460094,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.188571429,233.15,0.621596244,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.188571429,233.15,0.766197183,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.097142857,233.15,0.914553991,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.005714286,233.15,1.111737089,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,0.700952381,233.15,1.399061033,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,0.579047619,233.15,1.590610329,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.645714286,243.15,0.454460094,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.798095238,243.15,0.621596244,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.859047619,243.15,0.768075117,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.88952381,243.15,0.912676056,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.676190476,243.15,1.107981221,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.371428571,243.15,1.402816901,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.127619048,243.15,1.588732394,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,2.285714286,253.15,0.45258216,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,2.59047619,253.15,0.621596244,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,2.712380952,253.15,0.766197183,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,2.712380952,253.15,0.910798122,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,2.620952381,253.15,1.107981221,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,2.194285714,253.15,1.399061033,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.92,253.15,1.592488263,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,2.956190476,263.15,0.456338028,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,3.413333333,263.15,0.617840376,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,3.657142857,263.15,0.768075117,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,3.657142857,263.15,0.912676056,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,3.657142857,263.15,1.111737089,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,2.956190476,263.15,1.592488263,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,3.687619048,263.15,0.458215962,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,4.266666667,273.15,0.621596244,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,4.632380952,273.15,0.768075117,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,4.815238095,273.15,0.914553991,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,4.876190476,273.15,1.113615023,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,4.540952381,273.15,1.400938967,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,4.205714286,273.15,1.592488263,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,4.48,273.15,0.454460094,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,5.241904762,283.15,0.623474178,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,5.699047619,283.15,0.768075117,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,5.973333333,283.15,0.912676056,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,6.125714286,283.15,1.109859155,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,5.851428571,283.15,1.400938967,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,5.516190476,283.15,1.592488263,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,5.211428571,283.15,0.456338028,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,6.217142857,293.15,0.61971831,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,6.765714286,293.15,0.766197183,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,7.161904762,293.15,0.912676056,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,7.466666667,293.15,1.109859155,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,7.283809524,293.15,1.402816901,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,6.948571429,293.15,1.592488263,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,5.942857143,293.15,0.454460094,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,7.161904762,303.15,0.617840376,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,7.862857143,303.15,0.768075117,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,8.441904762,303.15,0.910798122,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,8.746666667,303.15,1.109859155,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,8.746666667,303.15,1.399061033,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,8.472380952,303.15,1.590610329,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,6.765714286,303.15,0.454460094,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,8.106666667,313.15,0.621596244,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,8.96,313.15,0.766197183,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,9.56952381,313.15,0.912676056,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,10.08761905,313.15,1.111737089,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,10.20952381,313.15,1.400938967,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,10.05714286,313.15,1.590610329,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,7.466666667,313.15,0.454460094,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,8.99047619,323.15,0.61971831,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,10.02666667,323.15,0.768075117,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,10.75809524,323.15,0.914553991,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,11.36761905,323.15,1.109859155,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,11.70285714,323.15,1.399061033,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,11.58095238,323.15,1.592488263,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,8.228571429,323.15,0.454460094,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,9.813333333,333.15,0.61971831,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,11.06285714,333.15,0.766197183,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,11.88571429,333.15,0.912676056,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,12.64761905,333.15,1.107981221,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,13.16571429,333.15,1.400938967,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,13.1047619,333.15,1.590610329,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,3.260952381,333.15,1.402816901,PF6,0.2,0.0,0.0,0.8,0.0,0.0
10.1149/1.1403730,1.24952381,233.15,0.442990654,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.24952381,233.15,0.614953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.28,233.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.097142857,233.15,0.917757009,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,0.822857143,233.15,1.114018692,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,0.67047619,233.15,1.26728972,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,0.579047619,233.15,1.41682243,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,0.365714286,233.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.88952381,243.15,0.442990654,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.011428571,243.15,0.613084112,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.980952381,243.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.828571429,243.15,0.917757009,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.523809524,243.15,1.112149533,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.401904762,243.15,1.265420561,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.127619048,243.15,1.41682243,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,0.853333333,243.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.651428571,253.15,0.444859813,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.864761905,253.15,0.613084112,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.925714286,253.15,0.760747664,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.803809524,253.15,0.91588785,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.499047619,253.15,1.112149533,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.255238095,253.15,1.265420561,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.011428571,253.15,1.414953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.584761905,253.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,3.504761905,263.15,0.444859813,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,3.87047619,263.15,0.614953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,3.992380952,263.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,3.961904762,263.15,0.914018692,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,3.657142857,263.15,1.110280374,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,3.413333333,263.15,1.263551402,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,3.108571429,263.15,1.41682243,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,2.651428571,263.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,4.44952381,273.15,0.444859813,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,4.998095238,273.15,0.614953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,5.15047619,273.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,5.302857143,273.15,0.917757009,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,4.998095238,273.15,1.112149533,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,4.754285714,273.15,1.26728972,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,4.388571429,273.15,1.414953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,3.84,273.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,5.485714286,283.15,0.444859813,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,6.156190476,283.15,0.614953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,6.43047619,283.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,6.704761905,283.15,0.917757009,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,6.460952381,283.15,1.112149533,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,6.217142857,283.15,1.265420561,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,5.912380952,283.15,1.414953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,5.333333333,283.15,1.613084112,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,6.43047619,293.15,0.442990654,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,7.375238095,293.15,0.614953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,7.740952381,293.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,8.137142857,293.15,0.917757009,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,8.015238095,293.15,1.110280374,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,7.832380952,293.15,1.26728972,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,7.466666667,293.15,1.413084112,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,6.918095238,293.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,7.527619048,303.15,0.442990654,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,8.624761905,303.15,0.614953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,9.081904762,303.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,9.660952381,303.15,0.917757009,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,9.660952381,303.15,1.110280374,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,9.539047619,303.15,1.265420561,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,9.203809524,303.15,1.411214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,8.655238095,303.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,8.563809524,313.15,0.444859813,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,9.813333333,313.15,0.61682243,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,10.36190476,313.15,0.760747664,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,11.24571429,313.15,0.917757009,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,11.24571429,313.15,1.110280374,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,11.2152381,313.15,1.263551402,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,10.97142857,313.15,1.414953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,10.45333333,313.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,9.539047619,323.15,0.442990654,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,11.03238095,323.15,0.613084112,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,11.67238095,323.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,12.73904762,323.15,0.91588785,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,12.89142857,323.15,1.110280374,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,12.89142857,323.15,1.265420561,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,12.73904762,323.15,1.413084112,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,12.31238095,323.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,10.5447619,333.15,0.444859813,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,12.25142857,333.15,0.613084112,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,12.98285714,333.15,0.762616822,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,14.20190476,333.15,0.91588785,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,14.50666667,333.15,1.106542056,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,14.53714286,333.15,1.26728972,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,14.50666667,333.15,1.414953271,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,14.11047619,333.15,1.611214953,PF6,0.3,0.0,0.0,0.7,0.0,0.0
10.1149/1.1403730,1.859649123,243.15,0.428213166,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,1.929824561,243.15,0.603134796,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,1.859649123,243.15,0.755485893,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,1.684210526,243.15,0.890909091,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,1.438596491,243.15,1.078996865,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,1.192982456,243.15,1.214420063,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,1.052631579,243.15,1.332915361,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,0.631578947,243.15,1.573667712,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,2.701754386,253.15,0.430094044,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,2.877192982,253.15,0.601253918,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,2.807017544,253.15,0.757366771,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,2.701754386,253.15,0.887147335,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,2.385964912,253.15,1.077115987,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,2.105263158,253.15,1.21630094,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,1.894736842,253.15,1.331034483,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,1.298245614,253.15,1.573667712,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,3.684210526,263.15,0.430094044,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,4.035087719,263.15,0.603134796,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,4.035087719,263.15,0.755485893,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,3.894736842,263.15,0.889028213,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,3.578947368,263.15,1.077115987,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,3.333333333,263.15,1.214420063,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,2.98245614,263.15,1.332915361,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,2.350877193,263.15,1.575548589,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,4.666666667,273.15,0.428213166,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,5.263157895,273.15,0.601253918,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,5.368421053,273.15,0.753605016,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,5.263157895,273.15,0.889028213,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,4.947368421,273.15,1.077115987,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,4.666666667,273.15,1.21630094,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,4.350877193,273.15,1.331034483,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,3.614035088,273.15,1.573667712,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,5.754385965,283.15,0.428213166,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,6.596491228,283.15,0.601253918,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,6.771929825,283.15,0.757366771,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,6.807017544,283.15,0.887147335,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,6.596491228,283.15,1.078996865,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,6.280701754,283.15,1.212539185,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,5.929824561,283.15,1.331034483,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,5.192982456,283.15,1.571786834,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,6.98245614,293.15,0.430094044,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,7.964912281,293.15,0.603134796,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,8.385964912,293.15,0.757366771,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,8.456140351,293.15,0.890909091,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,8.245614035,293.15,1.073354232,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,8.070175439,293.15,1.214420063,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,7.684210526,293.15,1.331034483,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,6.842105263,293.15,1.575548589,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,8.140350877,303.15,0.424451411,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,9.263157895,303.15,0.601253918,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,9.929824561,303.15,0.753605016,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,10.24561404,303.15,0.890909091,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,10.03508772,303.15,1.077115987,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,9.929824561,303.15,1.208777429,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,9.578947368,303.15,1.332915361,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,8.736842105,303.15,1.571786834,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,9.368421053,313.15,0.428213166,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,10.84210526,313.15,0.601253918,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,11.61403509,313.15,0.757366771,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,11.89473684,313.15,0.889028213,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,11.85964912,313.15,1.07523511,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,11.8245614,313.15,1.214420063,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,11.50877193,313.15,1.332915361,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,10.73684211,313.15,1.573667712,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,10.59649123,323.15,0.426332288,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,12.21052632,323.15,0.601253918,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,13.22807018,323.15,0.755485893,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,13.71929825,323.15,0.889028213,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,13.71929825,323.15,1.077115987,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,13.78947368,323.15,1.214420063,PF6,0.4,0.0,0.0,0.6,0.0,0.0
10.1149/1.1403730,13.47368421,323.15,1.336677116,PF6,0.4,0.0,0.0,0.6,0.0,0.0
