file,n_atoms,total_charge_e,mu_x_eA,mu_y_eA,mu_z_eA,mu_total_eA,mu_x_D,mu_y_D,mu_z_D,mu_total_D
coordinate_49p5,6,-1.1102230246251565e-16,0.9227483744,-0.7607570722999999,2.3335568229000003,2.6221562369957008,4.43214934043463,-3.654071954792516,11.208551128803773,12.594753194633258
coordinate_50,6,-1.1102230246251565e-16,0.9229148227999999,-0.7609566069,2.3338215562,2.622508300065513,4.432948826173909,-3.655030360323557,11.209822697037907,12.596444225629304
coordinate_50p5,6,-1.1102230246251565e-16,0.9230679263999999,-0.7611364344999998,2.3341080309,2.6228693007055544,4.433684214106941,-3.6558941090993264,11.211198693666978,12.59817818560479
coordinate_51,6,-1.1102230246251565e-16,0.9232364869,-0.7613355640000001,2.3343459450999995,2.6231981326540055,4.434493844694894,-3.65685056885214,11.212341444273603,12.599757632769233
coordinate_51p5,6,-1.1102230246251565e-16,0.9234048490999999,-0.7614979865,2.3346262558999995,2.623553973815404,4.435302522807352,-3.6576307173695666,11.213687834429146,12.60146681071259
coordinate_52,6,-1.1102230246251565e-16,0.9235577285,-0.7616904090000001,2.3348751959999996,2.623885160964691,4.436036833861888,-3.6585549620283717,11.214883544690615,12.603057570388787
coordinate_52p5,6,-1.1102230246251565e-16,0.9237082631,-0.7618672884,2.3351229637000004,2.624209971791941,4.436759882362012,-3.6594045499960077,11.216073623674882,12.60461770328493
coordinate_53,6,-1.1102230246251565e-16,0.9238345132000001,-0.7620503142999997,2.3353407314,2.624501328069791,4.437366287437295,-3.660283660861409,11.217119606517766,12.606017147131734
coordinate_53p5,6,-1.1102230246251565e-16,0.9239744184999998,-0.7622221937000001,2.3355713008,2.6248056498971226,4.438038281233568,-3.6611092328054844,11.21822707854642,12.607478867166911
coordinate_54,6,-1.1102230246251565e-16,0.9241301858,-0.7624289351,2.3358101547,2.625133055710529,4.438786463462993,-3.662102254072247,11.219374342724516,12.609051464312788
coordinate_54p5,6,-1.1102230246251565e-16,0.9242643497,-0.76260353,2.3360336379,2.6254298485191208,4.43943088013973,-3.662940869118718,11.220447778283935,12.610477020929673
coordinate_55,6,-1.1102230246251565e-16,0.9243885394999999,-0.7627451507999998,2.3362516383000003,2.625708676621855,4.440027389172342,-3.6636211028126753,11.221494878832559,12.611816289386724
coordinate_55p5,6,-1.1102230246251565e-16,0.9245278758,-0.7629202629000003,2.3364810353,2.626012709221192,4.440696649945135,-3.6644622020766255,11.222596719584008,12.613276620200633
coordinate_56,6,-1.1102230246251565e-16,0.9246437551999998,-0.7630720042999999,2.3367045788,2.6262964886626303,4.4412532424253035,-3.6651910470841957,11.223670444776673,12.614639670951082
coordinate_56p5,6,-1.1102230246251565e-16,0.9247642380000001,-0.7632978836999998,2.336871949900001,2.6265534575511786,4.441831945978049,-3.666275992082748,11.224474362432945,12.61587394512754
coordinate_57,6,-1.1102230246251565e-16,0.924887376,-0.7634619096000002,2.3370730365,2.626823390262386,4.442423402999945,-3.6670638420586132,11.225440222537696,12.617170487198088
coordinate_57p5,6,-1.1102230246251565e-16,0.9249736431,-0.7635773491000001,2.3372865282,2.6270772587408766,4.442837761541204,-3.6676183216090297,11.22646566687723,12.618389869470347
coordinate_58,6,-1.1102230246251565e-16,0.9250699276000001,-0.7637355733000001,2.3374567354,2.6273085823215694,4.443300235705353,-3.668378304832112,11.227283206902383,12.61950096398326
coordinate_58p5,6,-1.1102230246251565e-16,0.9252197381999998,-0.7639145563000002,2.3376390203000006,2.627575536975302,4.444019806685264,-3.6692379968211823,11.228158758593096,12.620783201834112
coordinate_59,6,-1.1102230246251565e-16,0.9253414452000002,-0.7640734357,2.3378283395999997,2.627833014250357,4.444604390321219,-3.670001127103992,11.229068097947032,12.622019917895036
coordinate_59p5,6,-1.1102230246251565e-16,0.9254633246,-0.7642341167999999,2.3380106848000004,2.628084875474863,4.445189802029663,-3.670772911320732,11.22994393927099,12.623229658915497
