file,n_atoms,total_charge_e,mu_x_eA,mu_y_eA,mu_z_eA,mu_total_eA,mu_x_D,mu_y_D,mu_z_D,mu_total_D
coordinate_35,8,-2.220446049250313e-16,-0.18592840000000005,-1.53693728,2.4673686900000003,2.9128429111389913,-0.8930521670806492,-7.382224386220923,11.851276919456318,13.990980797759688
coordinate_35p5,8,-2.220446049250313e-16,-0.18586927000000011,-1.5371687200000002,2.4677877900000005,2.913316260852889,-0.8927681535859952,-7.3833360399196,11.853289942551358,13.993254393336175
coordinate_36,8,-2.220446049250313e-16,-0.18588419,-1.5373353299999999,2.46810498,2.913673804882586,-0.8928398174003063,-7.384136301856761,11.854813471054136,13.994971750504567
coordinate_36p5,8,-2.220446049250313e-16,-0.18585877,-1.53753197,2.4684281100000005,2.914049652184425,-0.8927177199365127,-7.385080804031441,11.85636553059291,13.996777022035968
coordinate_37,8,-2.220446049250313e-16,-0.18581351999999995,-1.53776268,2.46882494,2.9145046420586773,-0.8925003749232686,-7.386188951390677,11.858271586318999,13.998962431544147
coordinate_37p5,8,-2.220446049250313e-16,-0.18580932,-1.53791654,2.46910112,2.9148195018199132,-0.8924802014634761,-7.386927972467754,11.859598135396515,14.000474767433115
coordinate_38,8,-2.220446049250313e-16,-0.1857490699999999,-1.53815174,2.4695024400000003,2.9152797110117663,-0.8921908083795432,-7.38805768621615,11.861525757511766,14.002685246392192
coordinate_38p5,8,-2.220446049250313e-16,-0.1857532099999999,-1.5382940899999997,2.4697709899999998,2.9155825670695403,-0.8922106936470532,-7.388741422406984,11.862815658137324,14.004139926036121
coordinate_39,8,-2.220446049250313e-16,-0.18569961999999995,-1.5385164600000003,2.4701386100000002,2.916007887364472,-0.8919532899065069,-7.38980951103892,11.864581412253761,14.00618282648109
coordinate_39p5,8,-2.220446049250313e-16,-0.18562797999999997,-1.5386919399999999,2.47048336,2.9163879483389605,-0.8916091883208984,-7.39065237740188,11.866237317078417,14.008008337144817
coordinate_40,8,-2.220446049250313e-16,-0.18561060999999995,-1.5388517,2.47077205,2.916715683126942,-0.891525756655041,-7.3914197373867605,11.86762395424689,14.009582514422922
coordinate_40p5,8,-2.220446049250313e-16,-0.18557197000000006,-1.53903659,2.47108758,2.9170780602237514,-0.8913401608249478,-7.392307801906068,11.869139509429846,14.011323085802045
coordinate_41,8,-2.220446049250313e-16,-0.18555633000000016,-1.5391876500000001,2.47134952,2.9173786561774633,-0.8912650387032437,-7.393033374009949,11.870397660872259,14.012766909703494
coordinate_41p5,8,-2.220446049250313e-16,-0.18555561999999984,-1.5393502499999998,2.4716411,2.9177113989388763,-0.8912616284278962,-7.393814375096212,11.871798179302349,14.014365141303186
coordinate_42,8,-2.220446049250313e-16,-0.18550898000000005,-1.53951914,2.4719159,2.9180303255380657,-0.8910376069601029,-7.394625588340118,11.873118099957363,14.015897011047377
coordinate_42p5,8,-2.220446049250313e-16,-0.18549677999999992,-1.53967374,2.4721956499999997,2.918348096597607,-0.890979007862609,-7.395368163788683,11.874461796475703,14.017423330498085
coordinate_43,8,-2.220446049250313e-16,-0.1854560199999999,-1.53983178,2.47246043,2.918653186654419,-0.8907832292385245,-7.396127262261457,11.875733589019498,14.018888740496722
coordinate_43p5,8,-2.220446049250313e-16,-0.18544342999999996,-1.5399746499999998,2.47271789,2.9189458631325866,-0.8907227568911935,-7.396813496118741,11.876970222104799,14.020294525535915
coordinate_44,8,-2.220446049250313e-16,-0.18540627999999998,-1.5401309599999995,2.4729802800000003,2.91924824704629,-0.8905443178361216,-7.397564285047361,11.87823053498933,14.021746937375221
coordinate_44p5,8,-2.220446049250313e-16,-0.18540627999999998,-1.5401309599999995,2.4729802800000003,2.91924824704629,-0.8905443178361216,-7.397564285047361,11.87823053498933,14.021746937375221
coordinate_45,8,-2.220446049250313e-16,-0.18542715000000004,-1.54037244,2.4733912900000004,2.919725150646297,-0.8906445607184733,-7.398724162921355,11.880204700158245,14.024037602994214
coordinate_45p5,8,-2.220446049250313e-16,-0.18532799999999994,-1.54057543,2.4737067700000006,2.9200932017741357,-0.8901683229712215,-7.39969916544596,11.881720015180967,14.025805427905917
coordinate_46,8,-2.220446049250313e-16,-0.18532799999999994,-1.54057543,2.4737067700000006,2.9200932017741357,-0.8901683229712215,-7.39969916544596,11.881720015180967,14.025805427905917
coordinate_46p5,8,-2.220446049250313e-16,-0.18528587000000007,-1.5408499100000002,2.47417688,2.920633584052474,-0.8899659639566815,-7.401017549075466,11.883978049748391,14.028400994611822
coordinate_47,8,-2.220446049250313e-16,-0.18528587000000007,-1.5408499100000002,2.47417688,2.920633584052474,-0.8899659639566815,-7.401017549075466,11.883978049748391,14.028400994611822
coordinate_47p5,8,-2.220446049250313e-16,-0.18521378999999996,-1.5411233400000002,2.4746505,2.9211744888399203,-0.8896197489609989,-7.402330889340025,11.886252943564358,14.030999071035934
coordinate_48,8,-2.220446049250313e-16,-0.18521378999999996,-1.5411233400000002,2.4746505,2.9211744888399203,-0.8896197489609989,-7.402330889340025,11.886252943564358,14.030999071035934
coordinate_48p5,8,-2.220446049250313e-16,-0.18516710000000006,-1.54137275,2.47508488,2.9216710924691007,-0.8893954873329695,-7.4035288566273865,11.888339359627404,14.033384359927894
coordinate_49,8,-2.220446049250313e-16,-0.18516710000000006,-1.54137275,2.47508488,2.9216710924691007,-0.8893954873329695,-7.4035288566273865,11.888339359627404,14.033384359927894
coordinate_49p5,8,-2.220446049250313e-16,-0.18517158000000006,-1.5416006200000003,2.47547433,2.922121514262032,-0.8894170056900818,-7.404623362885241,11.890209967702715,14.035547828006345
coordinate_50,8,-2.220446049250313e-16,-0.18517158000000006,-1.5416006200000003,2.47547433,2.922121514262032,-0.8894170056900818,-7.404623362885241,11.890209967702715,14.035547828006345
coordinate_50p5,8,-2.220446049250313e-16,-0.18514232999999986,-1.54183589,2.4758558599999994,2.9225669938508267,-0.8892765119522381,-7.405753412857966,11.8920425343967,14.0376875576666
coordinate_51,8,-2.220446049250313e-16,-0.18514232999999986,-1.54183589,2.4758558599999994,2.9225669938508267,-0.8892765119522381,-7.405753412857966,11.8920425343967,14.0376875576666
coordinate_51p5,8,-2.220446049250313e-16,-0.18509291,-1.5420785000000004,2.47624891,2.923024828798193,-0.8890391375753436,-7.4069187183532845,11.893930434008977,14.039886632643368
coordinate_52,8,-2.220446049250313e-16,-0.18509291,-1.5420785000000004,2.47624891,2.923024828798193,-0.8890391375753436,-7.4069187183532845,11.893930434008977,14.039886632643368
coordinate_52p5,8,-2.220446049250313e-16,-0.1850583900000001,-1.54229804,2.4766238600000006,2.9234561046505445,-0.8888733309486662,-7.40797321391588,11.89573139561596,14.0419581388498
coordinate_53,8,-2.220446049250313e-16,-0.1850583900000001,-1.54229804,2.4766238600000006,2.9234561046505445,-0.8888733309486662,-7.40797321391588,11.89573139561596,14.0419581388498
coordinate_53p5,8,-2.220446049250313e-16,-0.18498563000000004,-1.54252946,2.4770120399999995,2.9239024375959173,-0.8885238497737793,-7.409084771550463,11.89759590362128,14.04410196735639
coordinate_54,8,-2.220446049250313e-16,-0.18498563000000004,-1.54252946,2.4770120399999995,2.9239024375959173,-0.8885238497737793,-7.409084771550463,11.89759590362128,14.04410196735639
coordinate_54p5,8,-2.220446049250313e-16,-0.18496849999999992,-1.5427150000000003,2.47733931,2.9242764872851073,-0.8884415708770523,-7.409975958152835,11.899167848427565,14.045898604586244
coordinate_55,8,-2.220446049250313e-16,-0.18496849999999992,-1.5427150000000003,2.47733931,2.9242764872851073,-0.8884415708770523,-7.409975958152835,11.899167848427565,14.045898604586244
coordinate_55p5,8,-2.220446049250313e-16,-0.18490796000000004,-1.5429419100000001,2.4777031500000004,2.924700598493072,-0.8881507848637539,-7.411065853334164,11.900915446430188,14.047935697538993
coordinate_56,8,-2.220446049250313e-16,-0.18490796000000004,-1.5429419100000001,2.4777031500000004,2.924700598493072,-0.8881507848637539,-7.411065853334164,11.900915446430188,14.047935697538993
coordinate_56p5,8,-2.220446049250313e-16,-0.18489992999999996,-1.5430891899999999,2.4779605300000003,2.924995832586218,-0.8881122151299116,-7.41177326932423,11.902151695259109,14.049353767326505
coordinate_57,8,-2.220446049250313e-16,-0.18489992999999996,-1.5430891899999999,2.4779605300000003,2.924995832586218,-0.8881122151299116,-7.41177326932423,11.902151695259109,14.049353767326505
coordinate_57p5,8,-2.220446049250313e-16,-0.18482090000000007,-1.54334422,2.47836578,2.9254686950913054,-0.8877326178614777,-7.412998230622077,11.904098193968876,14.051625022739337
coordinate_58,8,-2.220446049250313e-16,-0.18482090000000007,-1.54334422,2.47836578,2.9254686950913054,-0.8877326178614777,-7.412998230622077,11.904098193968876,14.051625022739337
coordinate_58p5,8,-2.220446049250313e-16,-0.1847380899999999,-1.5435294800000003,2.47870773,2.925850889619577,-0.887334864479229,-7.413888072327129,11.90574064982034,14.05346078129865
coordinate_59,8,-2.220446049250313e-16,-0.1847380899999999,-1.5435294800000003,2.47870773,2.925850889619577,-0.887334864479229,-7.413888072327129,11.90574064982034,14.05346078129865
coordinate_59p5,8,-2.220446049250313e-16,-0.18471127999999998,-1.5437000699999999,2.47900896,2.9261943863724302,-0.8872060905608853,-7.414707451019044,11.907187519175906,14.055110666520706
coordinate_60,8,-2.220446049250313e-16,-0.18471127999999998,-1.5437000699999999,2.47900896,2.9261943863724302,-0.8872060905608853,-7.414707451019044,11.907187519175906,14.055110666520706
coordinate_60p5,8,-2.220446049250313e-16,-0.18467090999999997,-1.5438758899999998,2.47930049,2.926531569697781,-0.8870121851866388,-7.415551950471609,11.908587797445763,14.056730227058033
coordinate_61,8,-2.220446049250313e-16,-0.18467090999999997,-1.5438758899999998,2.47930049,2.926531569697781,-0.8870121851866388,-7.415551950471609,11.908587797445763,14.056730227058033
coordinate_61p5,8,-2.220446049250313e-16,-0.1846221,-1.5440530499999998,2.47959412,2.926870707933865,-0.8867777407646185,-7.416402886218488,11.909998162445515,14.058359177431802
coordinate_62,8,-2.220446049250313e-16,-0.1846221,-1.5440530499999998,2.47959412,2.926870707933865,-0.8867777407646185,-7.416402886218488,11.909998162445515,14.058359177431802
coordinate_62p5,8,-2.220446049250313e-16,-0.18456950999999994,-1.5442239199999996,2.47988707,2.927205715195806,-0.886525140228784,-7.417223609807723,11.911405261266063,14.059968285891102
coordinate_63,8,-2.220446049250313e-16,-0.18456950999999994,-1.5442239199999996,2.47988707,2.927205715195806,-0.886525140228784,-7.417223609807723,11.911405261266063,14.059968285891102
coordinate_63p5,8,-2.220446049250313e-16,-0.18456950999999994,-1.5442239199999996,2.47988707,2.927205715195806,-0.886525140228784,-7.417223609807723,11.911405261266063,14.059968285891102
coordinate_64,8,-2.220446049250313e-16,-0.18446469999999993,-1.5445123299999997,2.48034155,2.9277362872575323,-0.8860217163428595,-7.418608902078876,11.913588221743831,14.062516732118345
coordinate_64p5,8,-2.220446049250313e-16,-0.18446469999999993,-1.5445123299999997,2.48034155,2.9277362872575323,-0.8860217163428595,-7.418608902078876,11.913588221743831,14.062516732118345
coordinate_65,8,-2.220446049250313e-16,-0.18446469999999993,-1.5445123299999997,2.48034155,2.9277362872575323,-0.8860217163428595,-7.418608902078876,11.913588221743831,14.062516732118345
coordinate_65p5,8,-2.220446049250313e-16,-0.1843846199999999,-1.54473785,2.48074402,2.9281911833213567,-0.8856370757094767,-7.4196921208056565,11.9155213675445,14.064701691035836
coordinate_66,8,-2.220446049250313e-16,-0.1843846199999999,-1.54473785,2.48074402,2.9281911833213567,-0.8856370757094767,-7.4196921208056565,11.9155213675445,14.064701691035836
coordinate_66p5,8,-2.220446049250313e-16,-0.1843846199999999,-1.54473785,2.48074402,2.9281911833213567,-0.8856370757094767,-7.4196921208056565,11.9155213675445,14.064701691035836
