source_row_number,original_row_index,doi,anion_name,composition_summary,descriptor_name,descriptor_value,cluster_id,row_status,selected_k,best_silhouette_score,one_cluster_fallback_used
57,106,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,3.307854125,2,clustered,2,0.5938204073620023,False
58,107,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,4.071672861,2,clustered,2,0.5938204073620023,False
59,108,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,4.838902914,2,clustered,2,0.5938204073620023,False
60,109,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,5.818420512,2,clustered,2,0.5938204073620023,False
61,110,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,6.715351084,2,clustered,2,0.5938204073620023,False
62,111,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,7.705930369,1,clustered,2,0.5938204073620023,False
63,112,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,8.7903169,1,clustered,2,0.5938204073620023,False
64,113,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,9.795252881,1,clustered,2,0.5938204073620023,False
65,114,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,10.91507623,1,clustered,2,0.5938204073620023,False
66,115,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,12.09193518,1,clustered,2,0.5938204073620023,False
67,116,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,13.31856972,1,clustered,2,0.5938204073620023,False
68,117,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,15.68921029,1,clustered,2,0.5938204073620023,False
69,118,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,conductivity,16.97859662,1,clustered,2,0.5938204073620023,False
70,119,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.100+DMC:0.900,conductivity,8.373333333,1,clustered,2,0.5938204073620023,False
71,120,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.200+DMC:0.800,conductivity,9.066666667,1,clustered,2,0.5938204073620023,False
72,121,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.250+DMC:0.750,conductivity,9.3,1,clustered,2,0.5938204073620023,False
73,122,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.300+DMC:0.700,conductivity,9.373333333,1,clustered,2,0.5938204073620023,False
74,123,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.400+DMC:0.600,conductivity,9.446666667,1,clustered,2,0.5938204073620023,False
75,124,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,9.313333333,1,clustered,2,0.5938204073620023,False
76,125,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.600+DMC:0.400,conductivity,9.093333333,1,clustered,2,0.5938204073620023,False
77,126,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.700+DMC:0.300,conductivity,8.886666667,1,clustered,2,0.5938204073620023,False
78,127,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.800+DMC:0.200,conductivity,8.666666667,1,clustered,2,0.5938204073620023,False
79,128,10.1016/j.jpowsour.2011.07.071,TFSI,EC:1.000,conductivity,7.906666667,1,clustered,2,0.5938204073620023,False
80,129,10.1016/j.jpowsour.2011.07.071,TFSI,DMC:1.000,conductivity,6.993333333,2,clustered,2,0.5938204073620023,False
